"region_id" "fish_id" "year_class" "station_id" "age_range" "d13c" "d18o"
"559" "JP" "2015_9_HH_T8_50L" 2015 "2015_T8" "F" -5.658259968 0.487832684
"560" "JP" "2015_9_HH_T8_50L" 2015 "2015_T8" "G" -5.264436442 0.248822449
"561" "JP" "2015_9_HH_T4_24L" 2015 "2015_T4" "A" -5.433191852 0.355527037
"562" "JP" "2015_9_HH_T4_24L" 2015 "2015_T4" "B" -7.586404876 0.273657842
"563" "JP" "2015_9_HH_T4_24L" 2015 "2015_T4" "C" -8.524669968 -0.028936119
"564" "JP" "2015_9_HH_T4_24L" 2015 "2015_T4" "D" -8.024539882 0.037687625
"565" "JP" "2015_9_HH_T4_24L" 2015 "2015_T4" "E" -7.517224405 0.023129977
"566" "JP" "2015_9_HH_T4_24L" 2015 "2015_T4" "F" -6.850210005 0.142240028
"567" "JP" "2015_9_HH_T4_24L" 2015 "2015_T4" "G" -5.964406775 0.293746481
"568" "JP" "2015_9_HH_T4_22L" 2015 "2015_T4" "A" -4.984260791 0.574860807
"569" "JP" "2015_9_HH_T4_22L" 2015 "2015_T4" "B" -7.579646311 0.085808399
"570" "JP" "2015_9_HH_T4_22L" 2015 "2015_T4" "C" -9.066873725 0.070663332
"571" "JP" "2015_9_HH_T4_22L" 2015 "2015_T4" "D" -8.577062039 -0.060911835
"572" "JP" "2015_9_HH_T4_22L" 2015 "2015_T4" "E" -7.15166448 0.390044974
"573" "JP" "2015_9_HH_T4_22L" 2015 "2015_T4" "F" -6.804457805 -0.011980549
"574" "JP" "2015_9_HH_T4_22L" 2015 "2015_T4" "G" -5.599484325 0.454139964
"575" "JP" "2015_9_HH_T4_26L" 2015 "2015_T4" "A" -5.430343406 0.014185843
"576" "JP" "2015_9_HH_T4_26L" 2015 "2015_T4" "B" -7.853813111 -0.001400714
"577" "JP" "2015_9_HH_T4_26L" 2015 "2015_T4" "C" -8.312832464 0.058731386
"578" "JP" "2015_9_HH_T4_26L" 2015 "2015_T4" "D" -7.396697307 0.176199514
"579" "JP" "2015_9_HH_T4_26L" 2015 "2015_T4" "E" -6.095137036 0.531243656
"580" "JP" "2015_9_HH_T4_26L" 2015 "2015_T4" "F" -5.037365878 0.50249724
"581" "JP" "2015_9_HH_T4_26L" 2015 "2015_T4" "G" -4.51380697 0.601781391
"582" "JP" "2015_9_HH_T4_27L" 2015 "2015_T4" "A" -6.45097441 -0.076678917
"583" "JP" "2015_9_HH_T4_27L" 2015 "2015_T4" "B" -8.139815478 0.225090541
"584" "JP" "2015_9_HH_T4_27L" 2015 "2015_T4" "C" -8.245981413 0.200306659
"585" "JP" "2015_9_HH_T4_27L" 2015 "2015_T4" "D" -7.486709282 0.28256754
"586" "JP" "2015_9_HH_T4_27L" 2015 "2015_T4" "E" -6.595714352 0.736406869
"587" "JP" "2015_9_HH_T4_27L" 2015 "2015_T4" "F" -6.528860867 0.14690046
"588" "JP" "2015_9_HH_T4_27L" 2015 "2015_T4" "G" -5.891479269 0.421051056
"589" "JP" "2015_9_HH_T4_28L" 2015 "2015_T4" "A" -5.083619716 0.332194346
"590" "JP" "2015_9_HH_T4_28L" 2015 "2015_T4" "B" -6.908091929 0.407121494
"591" "JP" "2015_9_HH_T4_28L" 2015 "2015_T4" "C" -8.233296761 0.308870898
"592" "JP" "2015_9_HH_T4_28L" 2015 "2015_T4" "D" -7.96827683 0.019097008
"593" "JP" "2015_9_HH_T4_28L" 2015 "2015_T4" "E" -6.861933724 0.040718498
"594" "JP" "2015_9_HH_T4_28L" 2015 "2015_T4" "F" -6.297740766 0.416556673
"595" "JP" "2015_9_HH_T4_28L" 2015 "2015_T4" "G" -5.439827885 0.441422632
"596" "JP" "2015_9_HH_T4_35L" 2015 "2015_T4" "A" -7.134666766 -0.242754402
"597" "JP" "2015_9_HH_T4_35L" 2015 "2015_T4" "B" -8.885009422 -0.311633962
"598" "JP" "2015_9_HH_T4_35L" 2015 "2015_T4" "C" -8.494633363 -0.122417668
"599" "JP" "2015_9_HH_T4_35L" 2015 "2015_T4" "D" -7.886157664 -0.082808637
"600" "JP" "2015_9_HH_T4_35L" 2015 "2015_T4" "E" -7.020672811 -0.063124014
"601" "JP" "2015_9_HH_T4_35L" 2015 "2015_T4" "F" -6.189593442 0.298493578
"602" "JP" "2015_9_HH_T4_35L" 2015 "2015_T4" "G" -5.515804679 0.822118101
"603" "JP" "2015_9_HH_T9_8R" 2015 "2015_T9" "A" -6.309039666 -0.051122947
"604" "JP" "2015_9_HH_T9_8R" 2015 "2015_T9" "B" -7.939297854 -0.089336151
"605" "JP" "2015_9_HH_T9_8R" 2015 "2015_T9" "C" -8.907199847 0.01049308
"606" "JP" "2015_9_HH_T9_8R" 2015 "2015_T9" "D" -8.037354457 0.088884254
"607" "JP" "2015_9_HH_T9_8R" 2015 "2015_T9" "E" -6.730416166 0.166375733
"608" "JP" "2015_9_HH_T9_8R" 2015 "2015_T9" "F" -5.883766584 0.36212478
"609" "JP" "2015_9_HH_T9_8R" 2015 "2015_T9" "G" -5.18486026 0.222905482
"610" "JP" "2015_9_HH_T9_14R" 2015 "2015_T9" "A" -7.471045934 -0.469866163
"611" "JP" "2015_9_HH_T9_14R" 2015 "2015_T9" "B" -8.071934023 -0.161797212
"612" "JP" "2015_9_HH_T9_14R" 2015 "2015_T9" "C" -7.925182835 0.07731679
"613" "JP" "2015_9_HH_T9_14R" 2015 "2015_T9" "D" -7.58873252 0.157437957
"614" "JP" "2015_9_HH_T9_14R" 2015 "2015_T9" "E" -6.899875987 0.288442449
"615" "JP" "2015_9_HH_T9_14R" 2015 "2015_T9" "F" -5.76772713 0.253158615
"616" "JP" "2015_9_HH_T9_14R" 2015 "2015_T9" "G" -5.237567213 0.632153132
"617" "JP" "2015_9_HH_T9_15L" 2015 "2015_T9" "B" -9.113387871 -0.086635616
"618" "JP" "2015_9_HH_T9_15L" 2015 "2015_T9" "C" -8.833388411 -0.180911723
"619" "JP" "2015_9_HH_T9_15L" 2015 "2015_T9" "D" -7.801825321 -0.122762881
"620" "JP" "2015_9_HH_T9_15L" 2015 "2015_T9" "E" -6.767867932 0.109471342
"621" "JP" "2015_9_HH_T9_15L" 2015 "2015_T9" "F" -6.191681335 0.161523276
"622" "JP" "2015_9_HH_T9_15L" 2015 "2015_T9" "G" -5.999039031 0.241036054
"623" "JP" "2010_10_HH_T27_20" 2010 "2010_T27" "A" -7.0089009 -0.385606696
"624" "JP" "2010_10_HH_T27_20" 2010 "2010_T27" "B" -9.448496439 -0.502000445
"625" "JP" "2010_10_HH_T27_20" 2010 "2010_T27" "C" -8.523618082 -0.159472529
"626" "JP" "2010_10_HH_T27_20" 2010 "2010_T27" "D" -7.16906142 0.070333931
"627" "JP" "2010_10_HH_T27_20" 2010 "2010_T27" "E" -6.444872121 0.074328631
"628" "JP" "2010_10_HH_T27_20" 2010 "2010_T27" "F" -5.876624427 0.124654429
"629" "JP" "2010_10_HH_T27_20" 2010 "2010_T27" "G" -5.641123902 0.242754014
"630" "JP" "2010_10_HH_T27_21" 2010 "2010_T27" "A" -7.794535096 -0.574429267
"631" "JP" "2010_10_HH_T27_21" 2010 "2010_T27" "B" -9.728971264 -0.60732506
"632" "JP" "2010_10_HH_T27_21" 2010 "2010_T27" "C" -10.13711519 -0.642731309
"633" "JP" "2010_10_HH_T27_21" 2010 "2010_T27" "D" -9.141468548 -0.720505933
"634" "JP" "2010_10_HH_T27_21" 2010 "2010_T27" "E" -8.01128154 -0.391932517
"635" "JP" "2010_10_HH_T27_21" 2010 "2010_T27" "F" -7.233958034 -0.276048465
"636" "JP" "2010_10_HH_T27_21" 2010 "2010_T27" "G" -6.907442255 -0.216039916
"637" "JP" "2010_10_HH_T27_22" 2010 "2010_T27" "A" -6.546519845 -0.017882571
"638" "JP" "2010_10_HH_T27_22" 2010 "2010_T27" "B" -8.174332373 -0.081649686
"639" "JP" "2010_10_HH_T27_22" 2010 "2010_T27" "C" -7.987331554 0.336050925
"640" "JP" "2010_10_HH_T27_22" 2010 "2010_T27" "D" -6.492615179 0.714131336
"641" "JP" "2010_10_HH_T27_22" 2010 "2010_T27" "E" -6.285419244 0.243824857
"642" "JP" "2010_10_HH_T27_22" 2010 "2010_T27" "F" -5.658192577 0.334501524
"643" "JP" "2010_10_HH_T27_22" 2010 "2010_T27" "G" -5.050093487 0.486881158
"644" "JP" "2010_10_HH_T27_23" 2010 "2010_T27" "A" -6.843779638 -0.320221145
"645" "JP" "2010_10_HH_T27_23" 2010 "2010_T27" "B" -7.448796091 0.05022075
"646" "JP" "2010_10_HH_T27_23" 2010 "2010_T27" "C" -8.068365321 0.002967425
"647" "JP" "2010_10_HH_T27_23" 2010 "2010_T27" "D" -6.596782022 0.294187993
"648" "JP" "2010_10_HH_T27_23" 2010 "2010_T27" "E" -5.786286325 0.305411702
"649" "JP" "2010_10_HH_T27_23" 2010 "2010_T27" "F" -5.474034058 0.250120014
"650" "JP" "2010_10_HH_T27_23" 2010 "2010_T27" "G" -4.919320076 0.34742541
"651" "JP" "2010_10_HH_T27_24" 2010 "2010_T27" "A" -7.990921636 -0.69615858
"652" "JP" "2010_10_HH_T27_24" 2010 "2010_T27" "B" -9.563669836 -0.415827914
"653" "JP" "2010_10_HH_T27_24" 2010 "2010_T27" "C" -9.222131766 -0.344905111
"654" "JP" "2010_10_HH_T27_24" 2010 "2010_T27" "D" -8.187339042 -0.230798543
"655" "JP" "2010_10_HH_T27_24" 2010 "2010_T27" "E" -7.786475652 -0.171972934
"656" "JP" "2010_10_HH_T27_24" 2010 "2010_T27" "F" -6.471645527 0.069390293
"657" "JP" "2010_10_HH_T27_24" 2010 "2010_T27" "G" -5.581424441 0.100671011
"658" "JP" "2010_10_HH_T27_25" 2010 "2010_T27" "A" -6.434642862 -0.356034903
"659" "JP" "2010_10_HH_T27_25" 2010 "2010_T27" "B" -8.385500233 -0.233862134
"660" "JP" "2010_10_HH_T27_25" 2010 "2010_T27" "C" -8.782778597 -0.611843684
"661" "JP" "2010_10_HH_T27_25" 2010 "2010_T27" "D" -8.982004125 -0.497161552
"662" "JP" "2010_10_HH_T27_25" 2010 "2010_T27" "E" -8.356849748 -0.317741042
"663" "JP" "2010_10_HH_T27_25" 2010 "2010_T27" "F" -6.57521877 0.085664191
"664" "JP" "2010_10_HH_T27_25" 2010 "2010_T27" "G" -5.693628711 0.309978472
"665" "JP" "2010_9_HH_T8_24" 2010 "2010_T8" "A" -6.488205316 -0.255492432
"666" "JP" "2010_9_HH_T8_24" 2010 "2010_T8" "B" -8.346209678 0.034261198
"667" "JP" "2010_9_HH_T8_24" 2010 "2010_T8" "C" -8.115883077 0.464416273
"668" "JP" "2010_9_HH_T8_24" 2010 "2010_T8" "D" -7.561324692 0.348769374
"669" "JP" "2010_9_HH_T8_24" 2010 "2010_T8" "E" -6.91663763 -0.451521807
"670" "JP" "2010_9_HH_T8_24" 2010 "2010_T8" "F" -6.850672886 0.350404089
"671" "JP" "2010_9_HH_T8_24" 2010 "2010_T8" "G" -6.488733919 0.155195472
"672" "JP" "2010_9_HH_T8_28" 2010 "2010_T8" "A" -6.609898956 -0.147552483
"673" "JP" "2010_9_HH_T8_28" 2010 "2010_T8" "B" -7.604900093 0.125236471
"674" "JP" "2010_9_HH_T8_28" 2010 "2010_T8" "C" -7.488277472 0.465054294
"675" "JP" "2010_9_HH_T8_28" 2010 "2010_T8" "D" -6.913679698 0.091670259
"676" "JP" "2010_9_HH_T8_28" 2010 "2010_T8" "E" -6.862585447 -0.04678248
"677" "JP" "2010_9_HH_T8_28" 2010 "2010_T8" "F" -7.041225105 -0.168531103
"678" "JP" "2010_9_HH_T8_28" 2010 "2010_T8" "G" -6.923142809 0.222951868
"679" "JP" "2010_9_HH_T8_29" 2010 "2010_T8" "A" -7.080207404 -0.398571096
"680" "JP" "2010_9_HH_T8_29" 2010 "2010_T8" "B" -9.232065687 -0.425236203
"681" "JP" "2010_9_HH_T8_29" 2010 "2010_T8" "C" -8.774931358 0.135984439
"682" "JP" "2010_9_HH_T8_29" 2010 "2010_T8" "D" -7.450898295 0.063143818
"683" "JP" "2010_9_HH_T8_29" 2010 "2010_T8" "E" -6.592144014 0.081158451
"684" "JP" "2010_9_HH_T8_29" 2010 "2010_T8" "F" -6.242080218 0.482226571
"685" "JP" "2010_9_HH_T8_29" 2010 "2010_T8" "G" -5.896382674 0.166119998
"686" "JP" "2010_9_HH_T8_30" 2010 "2010_T8" "A" -6.458700789 -0.011136034
"687" "JP" "2010_9_HH_T8_30" 2010 "2010_T8" "B" -6.918478252 0.556547416
"688" "JP" "2010_9_HH_T8_30" 2010 "2010_T8" "C" -7.322314967 -0.089677083
"689" "JP" "2010_9_HH_T8_30" 2010 "2010_T8" "D" -6.899355213 0.620462415
"690" "JP" "2010_9_HH_T8_30" 2010 "2010_T8" "E" -6.919517883 0.093656748
"691" "JP" "2010_9_HH_T8_30" 2010 "2010_T8" "F" -6.427223122 -0.002181233
"692" "JP" "2010_9_HH_T8_30" 2010 "2010_T8" "G" -5.819656438 0.030155653
"693" "JP" "2010_9_HH_T8_31" 2010 "2010_T8" "A" -6.820698788 -0.270298415
"694" "JP" "2010_9_HH_T8_31" 2010 "2010_T8" "B" -7.988352275 -0.0295276
"695" "JP" "2010_9_HH_T8_31" 2010 "2010_T8" "C" -8.345625184 -0.175316129
"696" "JP" "2010_9_HH_T8_31" 2010 "2010_T8" "D" -8.32600729 -0.489745122
"697" "JP" "2010_9_HH_T8_31" 2010 "2010_T8" "E" -8.019864793 -0.315495641
"698" "JP" "2010_9_HH_T8_31" 2010 "2010_T8" "F" -7.080669494 -0.882688247
"699" "JP" "2010_9_HH_T8_31" 2010 "2010_T8" "G" -6.085243913 -0.390445952
"700" "JP" "2010_9_HH_T8_33" 2010 "2010_T8" "A" -6.567242236 -0.063730558
"701" "JP" "2010_9_HH_T8_33" 2010 "2010_T8" "B" -7.975263037 -0.223954273
"702" "JP" "2010_9_HH_T8_33" 2010 "2010_T8" "C" -8.624134406 0.388822827
"703" "JP" "2010_9_HH_T8_33" 2010 "2010_T8" "D" -7.728442266 0.361412829
"704" "JP" "2010_9_HH_T8_33" 2010 "2010_T8" "E" -6.405004548 0.591038255
"705" "JP" "2010_9_HH_T8_33" 2010 "2010_T8" "F" -6.596133901 0.453047878
"706" "JP" "2010_9_HH_T8_33" 2010 "2010_T8" "G" -6.84548801 0.519332267
"707" "JP" "2010_10_HH_T19_47" 2010 "2010_T19" "A" -5.866938502 0.003374741
"708" "JP" "2010_10_HH_T19_47" 2010 "2010_T19" "B" -7.21655113 0.002208794
"709" "JP" "2010_10_HH_T19_47" 2010 "2010_T19" "C" -7.554042575 0.371372594
"710" "JP" "2010_10_HH_T19_47" 2010 "2010_T19" "D" -6.701323516 0.716183347
"711" "JP" "2010_10_HH_T19_47" 2010 "2010_T19" "E" -6.157156026 0.719526537
"712" "JP" "2010_10_HH_T19_47" 2010 "2010_T19" "F" -5.668297398 0.485797818
"713" "JP" "2010_10_HH_T19_47" 2010 "2010_T19" "G" -5.485613913 0.61387775
"714" "JP" "2010_10_HH_T19_48" 2010 "2010_T19" "A" -7.041231523 0.101529602
"715" "JP" "2010_10_HH_T19_48" 2010 "2010_T19" "B" -7.739107939 0.223751829
"716" "JP" "2010_10_HH_T19_48" 2010 "2010_T19" "C" -8.690501184 0.188929256
"717" "JP" "2010_10_HH_T19_48" 2010 "2010_T19" "D" -7.933307524 0.212736447
"718" "JP" "2010_10_HH_T19_48" 2010 "2010_T19" "E" -7.008061685 0.008675844
"719" "JP" "2010_10_HH_T19_48" 2010 "2010_T19" "F" -6.699525154 0.375132533
"720" "JP" "2010_10_HH_T19_48" 2010 "2010_T19" "G" -5.859423336 0.650191158
"721" "JP" "2010_10_HH_T19_49" 2010 "2010_T19" "A" -6.960632785 -0.199784284
"722" "JP" "2010_10_HH_T19_49" 2010 "2010_T19" "B" -8.57617506 -0.204690211
"723" "JP" "2010_10_HH_T19_49" 2010 "2010_T19" "C" -9.158570754 -0.290141102
"724" "JP" "2010_10_HH_T19_49" 2010 "2010_T19" "D" -7.977738437 -0.334062622
"725" "JP" "2010_10_HH_T19_49" 2010 "2010_T19" "E" -6.591585592 0.132145504
"726" "JP" "2010_10_HH_T19_49" 2010 "2010_T19" "F" -6.4556275 0.040402521
"727" "JP" "2010_10_HH_T19_49" 2010 "2010_T19" "G" -6.140517936 0.157801867
"728" "JP" "2010_10_HH_T19_50" 2010 "2010_T19" "A" -9.002621829 -0.660342223
"729" "JP" "2010_10_HH_T19_50" 2010 "2010_T19" "B" -9.130813441 -0.337546443
"730" "JP" "2010_10_HH_T19_50" 2010 "2010_T19" "C" -9.008456562 -0.439100789
"731" "JP" "2010_10_HH_T19_50" 2010 "2010_T19" "D" -7.890813179 -0.283082418
"732" "JP" "2010_10_HH_T19_50" 2010 "2010_T19" "E" -7.04034626 0.025151795
"733" "JP" "2010_10_HH_T19_50" 2010 "2010_T19" "F" -6.428973687 0.060708808
"734" "JP" "2010_10_HH_T19_50" 2010 "2010_T19" "G" -5.310740264 0.128803444
"735" "JP" "2010_10_HH_T19_51" 2010 "2010_T19" "A" -6.764041779 -0.32039492
"736" "JP" "2010_10_HH_T19_51" 2010 "2010_T19" "B" -8.371075148 -0.332258966
"737" "JP" "2010_10_HH_T19_51" 2010 "2010_T19" "C" -9.363550309 -0.154842158
"738" "JP" "2010_10_HH_T19_51" 2010 "2010_T19" "D" -8.444903789 -0.154415294
"739" "JP" "2010_10_HH_T19_51" 2010 "2010_T19" "E" -7.163596704 0.186278607
"740" "JP" "2010_10_HH_T19_51" 2010 "2010_T19" "F" -6.849138148 0.049001076
"741" "JP" "2010_10_HH_T19_51" 2010 "2010_T19" "G" -6.687711937 0.252808333
"742" "JP" "2010_10_HH_T19_52" 2010 "2010_T19" "B" -8.519412899 -0.333767749
"743" "JP" "2010_10_HH_T19_52" 2010 "2010_T19" "C" -7.48622127 -0.10121715
"744" "JP" "2010_10_HH_T19_52" 2010 "2010_T19" "D" -6.041601374 0.052803298
"745" "JP" "2010_10_HH_T19_52" 2010 "2010_T19" "E" -5.348733382 0.189988341
"746" "JP" "2010_10_HH_T19_52" 2010 "2010_T19" "F" -5.087193606 0.140373984
"747" "JP" "2010_10_HH_T19_52" 2010 "2010_T19" "G" -4.408409673 0.365139615
"748" "JP" "2006_9_HH_T31_3" 2006 "2006_T31" "A" -6.262923364 -0.519749528
"749" "JP" "2006_9_HH_T31_3" 2006 "2006_T31" "B" -7.369546214 -0.346938911
"750" "JP" "2006_9_HH_T31_3" 2006 "2006_T31" "C" -6.800716197 -0.011216031
"751" "JP" "2006_9_HH_T31_3" 2006 "2006_T31" "D" -5.932774882 -0.11803281
"752" "JP" "2006_9_HH_T31_3" 2006 "2006_T31" "E" -5.571001379 0.156118047
"753" "JP" "2006_9_HH_T31_3" 2006 "2006_T31" "F" -5.911875062 -0.501144124
"754" "JP" "2006_9_HH_T31_4" 2006 "2006_T31" "A" -5.553681939 -0.415594952
"755" "JP" "2006_9_HH_T31_4" 2006 "2006_T31" "B" -6.989432043 -0.402614802
"756" "JP" "2006_9_HH_T31_4" 2006 "2006_T31" "C" -6.943390008 -0.08906175
"757" "JP" "2006_9_HH_T31_4" 2006 "2006_T31" "D" -6.386793084 -0.193596349
"758" "JP" "2006_9_HH_T31_4" 2006 "2006_T31" "E" -6.528253459 -0.54276649
"759" "JP" "2006_9_HH_T31_4" 2006 "2006_T31" "F" -5.702535872 -0.488571435
"760" "JP" "2006_9_HH_T31_4" 2006 "2006_T31" "G" -5.077334666 -0.347317698
"761" "JP" "2006_9_HH_T31_5" 2006 "2006_T31" "A" -5.797918429 -0.284259113
"762" "JP" "2006_9_HH_T31_5" 2006 "2006_T31" "B" -7.124209006 -0.548703943
"763" "JP" "2006_9_HH_T31_5" 2006 "2006_T31" "C" -8.123509796 -0.426364389
"764" "JP" "2006_9_HH_T31_5" 2006 "2006_T31" "D" -7.658552915 -0.28827703
"765" "JP" "2006_9_HH_T31_5" 2006 "2006_T31" "E" -7.32461148 -0.372048411
"766" "JP" "2006_9_HH_T31_5" 2006 "2006_T31" "F" -7.261544869 -0.404095028
"767" "JP" "2006_9_HH_T31_5" 2006 "2006_T31" "G" -7.215360377 -0.586621086
"768" "JP" "2006_9_HH_T31_6" 2006 "2006_T31" "A" -5.780914274 -0.828476084
"769" "JP" "2006_9_HH_T31_6" 2006 "2006_T31" "B" -6.765923164 -0.528693619
"770" "JP" "2006_9_HH_T31_6" 2006 "2006_T31" "C" -7.492275037 -0.63320918
"771" "JP" "2006_9_HH_T31_6" 2006 "2006_T31" "D" -6.831967878 -0.201677697
"772" "JP" "2006_9_HH_T31_6" 2006 "2006_T31" "E" -6.294399566 -0.191430455
"773" "JP" "2006_9_HH_T31_6" 2006 "2006_T31" "F" -5.993543679 -0.684830731
"774" "JP" "2006_9_HH_T31_6" 2006 "2006_T31" "G" -4.723495066 -0.435789096
"775" "JP" "2006_9_HH_T31_9" 2006 "2006_T31" "A" -5.675514003 -0.40565824
"776" "JP" "2006_9_HH_T31_9" 2006 "2006_T31" "B" -6.678703879 -0.807532439
"777" "JP" "2006_9_HH_T31_9" 2006 "2006_T31" "C" -7.416485653 -0.39452408
"778" "JP" "2006_9_HH_T31_9" 2006 "2006_T31" "D" -7.59594103 -0.549587072
"779" "JP" "2006_9_HH_T31_9" 2006 "2006_T31" "E" -6.90410466 -0.09286895
"780" "JP" "2006_9_HH_T31_9" 2006 "2006_T31" "G" -5.992029018 -0.498256709
"781" "JP" "2006_9_HH_T31_10" 2006 "2006_T31" "A" -5.97431137 -0.673030298
"782" "JP" "2006_9_HH_T31_10" 2006 "2006_T31" "C" -7.582927732 -0.372628768
"783" "JP" "2006_9_HH_T31_10" 2006 "2006_T31" "D" -7.392890673 -0.373920066
"784" "JP" "2006_9_HH_T31_10" 2006 "2006_T31" "E" -6.447898607 -0.046846825
"785" "JP" "2006_9_HH_T31_10" 2006 "2006_T31" "F" -5.451763587 -0.595296757
"786" "JP" "2006_9_HH_T31_10" 2006 "2006_T31" "G" -5.476037752 -0.010930941
"787" "JP" "2006_9_HH_T37_1" 2006 "2006_T37" "A" -6.066180232 -0.762633568
"788" "JP" "2006_9_HH_T37_1" 2006 "2006_T37" "B" -8.134268152 -0.481788936
"789" "JP" "2006_9_HH_T37_1" 2006 "2006_T37" "C" -7.770822599 -0.395087542
"790" "JP" "2006_9_HH_T37_1" 2006 "2006_T37" "D" -7.37265046 -0.721165039
"791" "JP" "2006_9_HH_T37_1" 2006 "2006_T37" "E" -6.844047071 -0.431139411
"792" "JP" "2006_9_HH_T37_1" 2006 "2006_T37" "F" -6.104989501 -0.128690553
"793" "JP" "2006_9_HH_T37_1" 2006 "2006_T37" "G" -5.733970663 -0.483808677
"794" "JP" "2006_9_HH_T37_4" 2006 "2006_T37" "A" -7.454166699 -0.818194565
"795" "JP" "2006_9_HH_T37_4" 2006 "2006_T37" "B" -8.155267947 -0.376871988
"796" "JP" "2006_9_HH_T37_4" 2006 "2006_T37" "C" -6.80174245 -0.273000994
"797" "JP" "2006_9_HH_T37_4" 2006 "2006_T37" "D" -5.835271763 -0.019089216
"798" "JP" "2006_9_HH_T37_4" 2006 "2006_T37" "E" -6.232162694 0.027699405
"799" "JP" "2006_9_HH_T37_4" 2006 "2006_T37" "F" -6.189425175 -0.26228487
"800" "JP" "2006_9_HH_T37_5" 2006 "2006_T37" "A" -6.306685947 -0.887132924
"801" "JP" "2006_9_HH_T37_5" 2006 "2006_T37" "B" -7.504909605 -0.685247001
"802" "JP" "2006_9_HH_T37_5" 2006 "2006_T37" "C" -7.866133717 0.009829582
"803" "JP" "2006_9_HH_T37_5" 2006 "2006_T37" "D" -7.110535376 -0.018211421
"804" "JP" "2006_9_HH_T37_5" 2006 "2006_T37" "E" -6.257141229 -0.010284554
"805" "JP" "2006_9_HH_T37_5" 2006 "2006_T37" "F" -5.906406413 -0.049222861
"806" "JP" "2006_9_HH_T37_5" 2006 "2006_T37" "G" -5.976848291 -0.250749265
"807" "JP" "2006_9_HH_T37_6" 2006 "2006_T37" "A" -6.492549872 -0.689979584
"808" "JP" "2006_9_HH_T37_6" 2006 "2006_T37" "B" -7.77098836 -0.263087706
"809" "JP" "2006_9_HH_T37_6" 2006 "2006_T37" "C" -7.117240251 -0.002711645
"810" "JP" "2006_9_HH_T37_6" 2006 "2006_T37" "D" -6.789729629 -0.007133821
"811" "JP" "2006_9_HH_T37_6" 2006 "2006_T37" "E" -7.05480653 -0.411701817
"812" "JP" "2006_9_HH_T37_6" 2006 "2006_T37" "F" -6.497442727 -0.456102383
"813" "JP" "2006_9_HH_T37_6" 2006 "2006_T37" "G" -6.472656159 -0.406252102
"814" "JP" "2006_9_HH_T37_7" 2006 "2006_T37" "A" -5.930741312 -0.259519872
"815" "JP" "2006_9_HH_T37_7" 2006 "2006_T37" "B" -7.434062913 -0.283461653
"816" "JP" "2006_9_HH_T37_7" 2006 "2006_T37" "C" -7.092782845 -0.093258233
"817" "JP" "2006_9_HH_T37_7" 2006 "2006_T37" "D" -6.778514754 -0.077805085
"818" "JP" "2006_9_HH_T37_7" 2006 "2006_T37" "E" -6.712514886 -0.293191473
"819" "JP" "2006_9_HH_T37_7" 2006 "2006_T37" "F" -6.249113972 -0.110775142
"820" "JP" "2006_9_HH_T37_9" 2006 "2006_T37" "A" -6.509877084 -0.556445959
"821" "JP" "2006_9_HH_T37_9" 2006 "2006_T37" "B" -6.346206795 -0.055295097
"822" "JP" "2006_9_HH_T37_9" 2006 "2006_T37" "C" -6.010444772 0.152118523
"823" "JP" "2006_9_HH_T37_9" 2006 "2006_T37" "D" -5.895200108 -0.219205929
"824" "JP" "2006_9_HH_T37_9" 2006 "2006_T37" "E" -6.011072433 -0.258994677
"825" "JP" "2006_9_HH_T37_9" 2006 "2006_T37" "F" -5.482692706 -0.388102511
"826" "JP" "2006_9_HH_T37_9" 2006 "2006_T37" "G" -5.283613662 -0.398607863
"827" "JP" "2006_9_HH_T36_1" 2006 "2006_T36" "A" -5.796731819 -0.433945238
"828" "JP" "2006_9_HH_T36_1" 2006 "2006_T36" "B" -6.659561646 -0.312753777
"829" "JP" "2006_9_HH_T36_1" 2006 "2006_T36" "C" -6.86411049 -0.358644955
"830" "JP" "2006_9_HH_T36_1" 2006 "2006_T36" "D" -6.436428191 -0.321134583
"831" "JP" "2006_9_HH_T36_1" 2006 "2006_T36" "E" -6.101316259 -0.201932114
"832" "JP" "2006_9_HH_T36_1" 2006 "2006_T36" "F" -5.822754865 -0.482545591
"833" "JP" "2006_9_HH_T36_1" 2006 "2006_T36" "G" -6.742314552 -1.103006913
"834" "JP" "2006_9_HH_T36_2" 2006 "2006_T36" "A" -6.189164672 -0.300541848
"835" "JP" "2006_9_HH_T36_2" 2006 "2006_T36" "B" -7.728884039 -0.381515468
"836" "JP" "2006_9_HH_T36_2" 2006 "2006_T36" "C" -6.796164762 -0.217463526
"837" "JP" "2006_9_HH_T36_2" 2006 "2006_T36" "D" -6.381546516 -0.396817448
"838" "JP" "2006_9_HH_T36_2" 2006 "2006_T36" "E" -6.672417514 -0.345662364
"839" "JP" "2006_9_HH_T36_2" 2006 "2006_T36" "F" -6.439829331 -0.477554302
"840" "JP" "2006_9_HH_T36_2" 2006 "2006_T36" "G" -5.975021925 -0.580285339
"841" "JP" "2006_9_HH_T36_5" 2006 "2006_T36" "A" -5.822062651 -0.050622909
"842" "JP" "2006_9_HH_T36_5" 2006 "2006_T36" "B" -7.406274567 -0.315893042
"843" "JP" "2006_9_HH_T36_5" 2006 "2006_T36" "C" -7.303924551 -0.461149606
"844" "JP" "2006_9_HH_T36_5" 2006 "2006_T36" "D" -6.741877928 -0.087273487
