"fish_code" "distance" "oto_sr8786" "river"
"4151" "4123" 78 0.7089276 "Snowy"
"4152" "4123" 84 0.7089134 "Snowy"
"4153" "4123" 90 0.7095964 "Snowy"
"4154" "4123" 96 0.7098585 "Snowy"
"4155" "4123" 102 0.7098498 "Snowy"
"4156" "4123" 108 0.710081 "Snowy"
"4157" "4123" 114 0.7102572 "Snowy"
"4158" "4123" 120 0.710434 "Snowy"
"4159" "4123" 126 0.7106708 "Snowy"
"4160" "4123" 132 0.7114925 "Snowy"
"4161" "4123" 138 0.7122066 "Snowy"
"4162" "4123" 144 0.7129355 "Snowy"
"4163" "4123" 150 0.71353 "Snowy"
"4164" "4123" 156 0.7142077 "Snowy"
"4165" "4123" 162 0.7143692 "Snowy"
"4166" "4123" 168 0.7147137 "Snowy"
"4167" "4123" 174 0.7151694 "Snowy"
"4168" "4123" 180 0.7149621 "Snowy"
"4169" "4123" 186 0.7153535 "Snowy"
"4170" "4123" 192 0.7154757 "Snowy"
"4171" "4123" 198 0.7149495 "Snowy"
"4172" "4123" 204 0.7154115 "Snowy"
"4173" "4123" 210 0.7148954 "Snowy"
"4174" "4123" 216 0.7144716 "Snowy"
"4175" "4123" 222 0.7148408 "Snowy"
"4176" "4123" 228 0.7144452 "Snowy"
"4177" "4123" 234 0.715028 "Snowy"
"4178" "4123" 240 0.7150153 "Snowy"
"4179" "4123" 246 0.7150126 "Snowy"
"4180" "4123" 252 0.7146195 "Snowy"
"4181" "4123" 258 0.7147428 "Snowy"
"4182" "4123" 264 0.7146573 "Snowy"
"4183" "4123" 270 0.7148563 "Snowy"
"4184" "4123" 276 0.7147807 "Snowy"
"4185" "4123" 282 0.7149101 "Snowy"
"4186" "4123" 288 0.7144634 "Snowy"
"4187" "4123" 294 0.715382 "Snowy"
"4188" "4123" 300 0.7141204 "Snowy"
"4189" "4123" 306 0.7143506 "Snowy"
"4190" "4123" 312 0.7144385 "Snowy"
"4191" "4123" 318 0.7146994 "Snowy"
"4192" "4123" 324 0.7144436 "Snowy"
"4193" "4123" 330 0.7148018 "Snowy"
"4194" "4123" 336 0.7152327 "Snowy"
"4195" "4123" 342 0.7151147 "Snowy"
"4196" "4123" 348 0.715516 "Snowy"
"4197" "4123" 354 0.7149695 "Snowy"
"4198" "4123" 360 0.7153418 "Snowy"
"4199" "4123" 366 0.7150025 "Snowy"
"4200" "4123" 372 0.7149196 "Snowy"
"4201" "4123" 378 0.7160242 "Snowy"
"4202" "4123" 384 0.7152654 "Snowy"
"4203" "4123" 390 0.7154691 "Snowy"
"4204" "4123" 396 0.7151091 "Snowy"
"4205" "4123" 402 0.7149997 "Snowy"
"4206" "4123" 408 0.7157384 "Snowy"
"4207" "4123" 414 0.7152984 "Snowy"
"4208" "4123" 420 0.7151546 "Snowy"
"4209" "4123" 426 0.7152101 "Snowy"
"4210" "4123" 432 0.7150476 "Snowy"
"4211" "4123" 438 0.7150733 "Snowy"
"4212" "4123" 444 0.7160133 "Snowy"
"4213" "4123" 450 0.7156522 "Snowy"
"4214" "4123" 456 0.7158399 "Snowy"
"4215" "4123" 462 0.7157283 "Snowy"
"4216" "4123" 468 0.7154689 "Snowy"
"4217" "4123" 474 0.716618 "Snowy"
"4218" "4123" 480 0.716167 "Snowy"
"4219" "4123" 486 0.7164937 "Snowy"
"4220" "4123" 492 0.7163877 "Snowy"
"4221" "4123" 498 0.7162371 "Snowy"
"4222" "4123" 504 0.7170265 "Snowy"
"4223" "4123" 510 0.7161688 "Snowy"
"4224" "4123" 516 0.7156891 "Snowy"
"4225" "4123" 522 0.7158592 "Snowy"
"4226" "4123" 528 0.7160199 "Snowy"
"4227" "4123" 534 0.7169534 "Snowy"
"4228" "4123" 540 0.7154449 "Snowy"
"4229" "4123" 546 0.7159714 "Snowy"
"4230" "4123" 552 0.7163916 "Snowy"
"4231" "4123" 558 0.7158382 "Snowy"
"4232" "4123" 564 0.7158165 "Snowy"
"4233" "4123" 570 0.716395 "Snowy"
"4234" "4124" 0 0.7097378 "Snowy"
"4235" "4124" 6 0.7098305 "Snowy"
"4236" "4124" 12 0.7097847 "Snowy"
"4237" "4124" 18 0.7094228 "Snowy"
"4238" "4124" 24 0.7096226 "Snowy"
"4239" "4124" 30 0.7092229 "Snowy"
"4240" "4124" 36 0.7091345 "Snowy"
"4241" "4124" 42 0.7094513 "Snowy"
"4242" "4124" 48 0.7098017 "Snowy"
"4243" "4124" 54 0.7097503 "Snowy"
"4244" "4124" 60 0.7095053 "Snowy"
"4245" "4124" 66 0.7095866 "Snowy"
"4246" "4124" 72 0.7093617 "Snowy"
"4247" "4124" 78 0.7091151 "Snowy"
"4248" "4124" 84 0.7094526 "Snowy"
"4249" "4124" 90 0.7091656 "Snowy"
"4250" "4124" 96 0.7094948 "Snowy"
"4251" "4124" 102 0.7093732 "Snowy"
"4252" "4124" 108 0.7093039 "Snowy"
"4253" "4124" 114 0.7096521 "Snowy"
"4254" "4124" 120 0.7095974 "Snowy"
"4255" "4124" 126 0.71026 "Snowy"
"4256" "4124" 132 0.7102822 "Snowy"
"4257" "4124" 138 0.7105525 "Snowy"
"4258" "4124" 144 0.7103839 "Snowy"
"4259" "4124" 150 0.7099594 "Snowy"
"4260" "4124" 156 0.7103688 "Snowy"
"4261" "4124" 162 0.7102716 "Snowy"
"4262" "4124" 168 0.7103116 "Snowy"
"4263" "4124" 174 0.7107298 "Snowy"
"4264" "4124" 180 0.7101383 "Snowy"
"4265" "4124" 186 0.7103989 "Snowy"
"4266" "4124" 192 0.7101877 "Snowy"
"4267" "4124" 198 0.7113265 "Snowy"
"4268" "4124" 204 0.7100296 "Snowy"
"4269" "4124" 210 0.7104535 "Snowy"
"4270" "4124" 216 0.7101885 "Snowy"
"4271" "4124" 222 0.7102919 "Snowy"
"4272" "4124" 228 0.7101203 "Snowy"
"4273" "4124" 234 0.7105983 "Snowy"
"4274" "4124" 240 0.7106407 "Snowy"
"4275" "4124" 246 0.7103959 "Snowy"
"4276" "4124" 252 0.710399 "Snowy"
"4277" "4124" 258 0.7105678 "Snowy"
"4278" "4124" 264 0.710594 "Snowy"
"4279" "4124" 270 0.7104413 "Snowy"
"4280" "4124" 276 0.7102807 "Snowy"
"4281" "4124" 282 0.7104434 "Snowy"
"4282" "4124" 288 0.7110803 "Snowy"
"4283" "4124" 294 0.7115492 "Snowy"
"4284" "4124" 300 0.7125219 "Snowy"
"4285" "4124" 306 0.7127646 "Snowy"
"4286" "4124" 312 0.7135539 "Snowy"
"4287" "4124" 318 0.7140827 "Snowy"
"4288" "4124" 324 0.7140433 "Snowy"
"4289" "4124" 330 0.7142817 "Snowy"
"4290" "4124" 336 0.7140126 "Snowy"
"4291" "4124" 342 0.7140094 "Snowy"
"4292" "4124" 348 0.7150961 "Snowy"
"4293" "4124" 354 0.7164974 "Snowy"
"4294" "4124" 360 0.714417 "Snowy"
"4295" "4124" 366 0.7149626 "Snowy"
"4296" "4124" 372 0.7152696 "Snowy"
"4297" "4124" 378 0.7150969 "Snowy"
"4298" "4124" 384 0.7149822 "Snowy"
"4299" "4124" 390 0.7155222 "Snowy"
"4300" "4124" 396 0.7152081 "Snowy"
"4301" "4124" 402 0.7156709 "Snowy"
"4302" "4124" 408 0.7159821 "Snowy"
"4303" "4124" 414 0.7162198 "Snowy"
"4304" "4124" 420 0.7161508 "Snowy"
"4305" "4124" 426 0.7182832 "Snowy"
"4306" "4124" 432 0.7163203 "Snowy"
"4307" "4124" 438 0.7165302 "Snowy"
"4308" "4124" 444 0.7169032 "Snowy"
"4309" "4124" 450 0.7164629 "Snowy"
"4310" "4124" 456 0.7159583 "Snowy"
"4311" "4124" 462 0.7188094 "Snowy"
"4312" "4124" 468 0.7155903 "Snowy"
"4313" "4124" 474 0.7162473 "Snowy"
"4314" "4124" 480 0.7157608 "Snowy"
"4315" "4124" 486 0.7162756 "Snowy"
"4316" "4124" 492 0.7158359 "Snowy"
"4317" "4124" 498 0.7158073 "Snowy"
"4318" "4124" 504 0.7149736 "Snowy"
"4319" "4124" 510 0.7159169 "Snowy"
"4320" "4124" 516 0.7160016 "Snowy"
"4321" "4124" 522 0.716107 "Snowy"
"4322" "4124" 528 0.7157165 "Snowy"
"4323" "4124" 534 0.7170808 "Snowy"
"4324" "4124" 540 0.7164261 "Snowy"
"4325" "4124" 546 0.7159127 "Snowy"
"4326" "4124" 552 0.7161834 "Snowy"
"4327" "4124" 558 0.7159389 "Snowy"
"4328" "4124" 564 0.7156948 "Snowy"
"4329" "4124" 570 0.715853 "Snowy"
"4330" "4124" 576 0.7159329 "Snowy"
"4331" "4124" 582 0.7156611 "Snowy"
"4332" "4124" 588 0.7156157 "Snowy"
"4333" "4124" 594 0.7155532 "Snowy"
"4334" "4124" 600 0.7158551 "Snowy"
"4335" "4124" 606 0.7158306 "Snowy"
"4336" "4125" 0 0.7145169 "Snowy"
"4337" "4125" 6 0.7149411 "Snowy"
"4338" "4125" 12 0.71513 "Snowy"
"4339" "4125" 18 0.7153298 "Snowy"
"4340" "4125" 24 0.7155785 "Snowy"
"4341" "4125" 30 0.7152255 "Snowy"
"4342" "4125" 36 0.7152476 "Snowy"
"4343" "4125" 42 0.7145284 "Snowy"
"4344" "4125" 48 0.71522 "Snowy"
"4345" "4125" 54 0.7150097 "Snowy"
"4346" "4125" 60 0.7160969 "Snowy"
"4347" "4125" 66 0.7144443 "Snowy"
"4348" "4125" 72 0.7146844 "Snowy"
"4349" "4125" 78 0.7145981 "Snowy"
"4350" "4125" 84 0.7155531 "Snowy"
"4351" "4125" 90 0.7160524 "Snowy"
"4352" "4125" 96 0.7154091 "Snowy"
"4353" "4125" 102 0.7151515 "Snowy"
"4354" "4125" 108 0.7152626 "Snowy"
"4355" "4125" 114 0.7161447 "Snowy"
"4356" "4125" 120 0.7145441 "Snowy"
"4357" "4125" 126 0.7151667 "Snowy"
"4358" "4125" 132 0.7146655 "Snowy"
"4359" "4125" 138 0.7154517 "Snowy"
"4360" "4125" 144 0.7152411 "Snowy"
"4361" "4125" 150 0.7152936 "Snowy"
"4362" "4125" 156 0.7147464 "Snowy"
"4363" "4125" 162 0.7146791 "Snowy"
"4364" "4125" 168 0.7153736 "Snowy"
"4365" "4125" 174 0.7152785 "Snowy"
"4366" "4125" 180 0.7144484 "Snowy"
"4367" "4125" 186 0.7149696 "Snowy"
"4368" "4125" 192 0.7147997 "Snowy"
"4369" "4125" 198 0.7148872 "Snowy"
"4370" "4125" 204 0.7149484 "Snowy"
"4371" "4125" 210 0.7147046 "Snowy"
"4372" "4125" 216 0.7153849 "Snowy"
"4373" "4125" 222 0.7149515 "Snowy"
"4374" "4125" 228 0.7149833 "Snowy"
"4375" "4125" 234 0.7153656 "Snowy"
"4376" "4125" 240 0.715446 "Snowy"
"4377" "4125" 246 0.7145047 "Snowy"
"4378" "4125" 252 0.7150528 "Snowy"
"4379" "4125" 258 0.7156141 "Snowy"
"4380" "4125" 264 0.7159362 "Snowy"
"4381" "4125" 270 0.7149273 "Snowy"
"4382" "4125" 276 0.7150682 "Snowy"
"4383" "4125" 282 0.7149755 "Snowy"
"4384" "4125" 288 0.7159878 "Snowy"
"4385" "4125" 294 0.7160897 "Snowy"
"4386" "4125" 300 0.7168134 "Snowy"
"4387" "4125" 306 0.7162027 "Snowy"
"4388" "4125" 312 0.7161785 "Snowy"
"4389" "4125" 318 0.7160105 "Snowy"
"4390" "4125" 324 0.7166727 "Snowy"
"4391" "4125" 330 0.7158804 "Snowy"
"4392" "4125" 336 0.7159173 "Snowy"
"4393" "4125" 342 0.716019 "Snowy"
"4394" "4125" 348 0.7168753 "Snowy"
"4395" "4125" 354 0.7162284 "Snowy"
"4396" "4125" 360 0.716541 "Snowy"
"4397" "4125" 366 0.7156901 "Snowy"
"4398" "4125" 372 0.7167368 "Snowy"
"4399" "4125" 378 0.7163566 "Snowy"
"4400" "4125" 384 0.7167553 "Snowy"
"4401" "4125" 390 0.7165653 "Snowy"
"4402" "4125" 396 0.7165008 "Snowy"
"4403" "4125" 402 0.7169316 "Snowy"
"4404" "4125" 408 0.716021 "Snowy"
"4405" "4125" 414 0.7161507 "Snowy"
"4406" "4125" 420 0.716116 "Snowy"
"4407" "4125" 426 0.7169866 "Snowy"
"4408" "4125" 432 0.7165587 "Snowy"
"4409" "4125" 438 0.7162766 "Snowy"
"4410" "4125" 444 0.7155195 "Snowy"
"4411" "4125" 450 0.7166137 "Snowy"
"4412" "4125" 456 0.7165582 "Snowy"
"4413" "4125" 462 0.7158263 "Snowy"
"4414" "4125" 468 0.7166871 "Snowy"
"4415" "4125" 474 0.7159663 "Snowy"
"4416" "4125" 480 0.7156701 "Snowy"
"4417" "4127" 0 0.7101002 "Snowy"
"4418" "4127" 6 0.7097836 "Snowy"
"4419" "4127" 12 0.7093791 "Snowy"
"4420" "4127" 18 0.7095503 "Snowy"
"4421" "4127" 24 0.7093836 "Snowy"
"4422" "4127" 30 0.709627 "Snowy"
"4423" "4127" 36 0.709572 "Snowy"
"4424" "4127" 42 0.7151642 "Snowy"
"4425" "4127" 48 0.7110156 "Snowy"
"4426" "4127" 54 0.7097372 "Snowy"
"4427" "4127" 60 0.7095386 "Snowy"
"4428" "4127" 66 0.7094319 "Snowy"
"4429" "4127" 72 0.7096211 "Snowy"
"4430" "4127" 78 0.7096491 "Snowy"
"4431" "4127" 84 0.709691 "Snowy"
"4432" "4127" 90 0.7097613 "Snowy"
"4433" "4127" 96 0.709991 "Snowy"
"4434" "4127" 102 0.7099444 "Snowy"
"4435" "4127" 108 0.7104738 "Snowy"
"4436" "4127" 114 0.7110211 "Snowy"
"4437" "4127" 120 0.7113118 "Snowy"
"4438" "4127" 126 0.7118326 "Snowy"
"4439" "4127" 132 0.7127371 "Snowy"
"4440" "4127" 138 0.7130836 "Snowy"
"4441" "4127" 144 0.7146151 "Snowy"
"4442" "4127" 150 0.7143334 "Snowy"
"4443" "4127" 156 0.7145396 "Snowy"
"4444" "4127" 162 0.7148347 "Snowy"
"4445" "4127" 168 0.714888 "Snowy"
"4446" "4127" 174 0.7149596 "Snowy"
"4447" "4127" 180 0.7148383 "Snowy"
"4448" "4127" 186 0.7150279 "Snowy"
"4449" "4127" 192 0.7150919 "Snowy"
"4450" "4127" 198 0.7150772 "Snowy"
"4451" "4127" 204 0.7153617 "Snowy"
"4452" "4127" 210 0.7150515 "Snowy"
"4453" "4127" 216 0.7149026 "Snowy"
"4454" "4127" 222 0.7150993 "Snowy"
"4455" "4127" 228 0.7157795 "Snowy"
"4456" "4127" 234 0.7154151 "Snowy"
"4457" "4127" 240 0.715212 "Snowy"
"4458" "4127" 246 0.7153767 "Snowy"
"4459" "4127" 252 0.7160726 "Snowy"
"4460" "4127" 258 0.7156048 "Snowy"
"4461" "4127" 264 0.7156515 "Snowy"
"4462" "4127" 270 0.7151397 "Snowy"
"4463" "4127" 276 0.7161127 "Snowy"
"4464" "4127" 282 0.715338 "Snowy"
"4465" "4127" 288 0.7161748 "Snowy"
"4466" "4127" 294 0.7153147 "Snowy"
"4467" "4127" 300 0.7156251 "Snowy"
"4468" "4127" 306 0.7148983 "Snowy"
"4469" "4127" 312 0.7151823 "Snowy"
"4470" "4127" 318 0.7149881 "Snowy"
"4471" "4127" 324 0.7155062 "Snowy"
"4472" "4127" 330 0.7150988 "Snowy"
"4473" "4127" 336 0.7151504 "Snowy"
"4474" "4127" 342 0.7152689 "Snowy"
"4475" "4127" 348 0.7157297 "Snowy"
"4476" "4127" 354 0.7153826 "Snowy"
"4477" "4127" 360 0.715308 "Snowy"
"4478" "4127" 366 0.7157424 "Snowy"
"4479" "4127" 372 0.7159303 "Snowy"
"4480" "4127" 378 0.714987 "Snowy"
"4481" "4127" 384 0.7159373 "Snowy"
"4482" "4127" 390 0.7152351 "Snowy"
"4483" "4127" 396 0.7156494 "Snowy"
"4484" "4127" 402 0.7156014 "Snowy"
"4485" "4127" 408 0.7156025 "Snowy"
"4486" "4127" 414 0.7151589 "Snowy"
"4487" "4127" 420 0.7159788 "Snowy"
"4488" "4127" 426 0.7159877 "Snowy"
"4489" "4127" 432 0.7149095 "Snowy"
"4490" "4127" 438 0.7159911 "Snowy"
"4491" "4127" 444 0.7153729 "Snowy"
"4492" "4127" 450 0.7156395 "Snowy"
"4493" "4127" 456 0.7155184 "Snowy"
"4494" "4127" 462 0.7149872 "Snowy"
"4495" "4127" 468 0.7152374 "Snowy"
"4496" "4127" 474 0.7157317 "Snowy"
"4497" "4127" 480 0.717351 "Snowy"
"4498" "4127" 486 0.7162672 "Snowy"
"4499" "4127" 492 0.7156032 "Snowy"
"4500" "4128" 0 0.7092482 "Snowy"
"4501" "4128" 6 0.7089297 "Snowy"
"4502" "4128" 12 0.7095132 "Snowy"
"4503" "4128" 18 0.7091417 "Snowy"
"4504" "4128" 24 0.7092371 "Snowy"
"4505" "4128" 30 0.7089571 "Snowy"
"4506" "4128" 36 0.7092344 "Snowy"
"4507" "4128" 42 0.7091748 "Snowy"
"4508" "4128" 48 0.7091812 "Snowy"
"4509" "4128" 54 0.7093817 "Snowy"
"4510" "4128" 60 0.7091029 "Snowy"
"4511" "4128" 66 0.7096548 "Snowy"
"4512" "4128" 72 0.7096839 "Snowy"
"4513" "4128" 78 0.7097706 "Snowy"
"4514" "4128" 84 0.7099228 "Snowy"
"4515" "4128" 90 0.7098889 "Snowy"
"4516" "4128" 96 0.7098439 "Snowy"
"4517" "4128" 102 0.7100562 "Snowy"
"4518" "4128" 108 0.7098086 "Snowy"
"4519" "4128" 114 0.7097682 "Snowy"
"4520" "4128" 120 0.7098323 "Snowy"
"4521" "4128" 126 0.709605 "Snowy"
"4522" "4128" 132 0.7096086 "Snowy"
"4523" "4128" 138 0.7097514 "Snowy"
"4524" "4128" 144 0.709608 "Snowy"
"4525" "4128" 150 0.7098492 "Snowy"
"4526" "4128" 156 0.7101904 "Snowy"
"4527" "4128" 162 0.7112685 "Snowy"
"4528" "4128" 168 0.711932 "Snowy"
"4529" "4128" 174 0.7128189 "Snowy"
"4530" "4128" 180 0.7131835 "Snowy"
"4531" "4128" 186 0.7139503 "Snowy"
"4532" "4128" 192 0.7142357 "Snowy"
"4533" "4128" 198 0.7148237 "Snowy"
"4534" "4128" 204 0.7170998 "Snowy"
"4535" "4128" 210 0.7150611 "Snowy"
"4536" "4128" 216 0.7148134 "Snowy"
"4537" "4128" 222 0.7144852 "Snowy"
"4538" "4128" 228 0.7146344 "Snowy"
"4539" "4128" 234 0.7149029 "Snowy"
"4540" "4128" 240 0.7147443 "Snowy"
"4541" "4128" 246 0.7146718 "Snowy"
"4542" "4128" 252 0.715332 "Snowy"
"4543" "4128" 258 0.7154303 "Snowy"
"4544" "4128" 264 0.7155241 "Snowy"
"4545" "4128" 270 0.7159234 "Snowy"
"4546" "4128" 276 0.7149935 "Snowy"
"4547" "4128" 282 0.7145339 "Snowy"
"4548" "4128" 288 0.7140856 "Snowy"
"4549" "4128" 294 0.7143943 "Snowy"
"4550" "4128" 300 0.7148343 "Snowy"
"4551" "4128" 306 0.7143147 "Snowy"
"4552" "4128" 312 0.7147024 "Snowy"
"4553" "4128" 318 0.7147153 "Snowy"
"4554" "4128" 324 0.7155279 "Snowy"
"4555" "4128" 330 0.7153122 "Snowy"
"4556" "4128" 336 0.7160765 "Snowy"
"4557" "4128" 342 0.7159321 "Snowy"
"4558" "4128" 348 0.7153947 "Snowy"
"4559" "4128" 354 0.7157341 "Snowy"
"4560" "4128" 360 0.7158068 "Snowy"
"4561" "4128" 366 0.7156055 "Snowy"
"4562" "4128" 372 0.7161288 "Snowy"
"4563" "4129" 0 0.7092521 "Snowy"
"4564" "4129" 6 0.7094445 "Snowy"
"4565" "4129" 12 0.7091828 "Snowy"
"4566" "4129" 18 0.7094928 "Snowy"
"4567" "4129" 24 0.7094091 "Snowy"
"4568" "4129" 30 0.7092831 "Snowy"
"4569" "4129" 36 0.7094174 "Snowy"
"4570" "4129" 42 0.709435 "Snowy"
"4571" "4129" 48 0.7093307 "Snowy"
"4572" "4129" 54 0.7099855 "Snowy"
"4573" "4129" 60 0.7096055 "Snowy"
"4574" "4129" 66 0.7102426 "Snowy"
"4575" "4129" 72 0.7096053 "Snowy"
"4576" "4129" 78 0.709143 "Snowy"
"4577" "4129" 84 0.7095762 "Snowy"
"4578" "4129" 90 0.7094703 "Snowy"
"4579" "4129" 96 0.7093084 "Snowy"
"4580" "4129" 102 0.7093188 "Snowy"
"4581" "4129" 108 0.7097908 "Snowy"
"4582" "4129" 114 0.710169 "Snowy"
"4583" "4129" 120 0.7106757 "Snowy"
"4584" "4129" 126 0.7114446 "Snowy"
"4585" "4129" 132 0.7119558 "Snowy"
"4586" "4129" 138 0.7126455 "Snowy"
"4587" "4129" 144 0.7131934 "Snowy"
"4588" "4129" 150 0.7140055 "Snowy"
"4589" "4129" 156 0.7142799 "Snowy"
"4590" "4129" 162 0.7136814 "Snowy"
"4591" "4129" 168 0.7140972 "Snowy"
"4592" "4129" 174 0.7144196 "Snowy"
"4593" "4129" 180 0.7148688 "Snowy"
"4594" "4129" 186 0.7157194 "Snowy"
"4595" "4129" 192 0.7153833 "Snowy"
"4596" "4129" 198 0.7149625 "Snowy"
"4597" "4129" 204 0.7156826 "Snowy"
"4598" "4129" 210 0.7159719 "Snowy"
"4599" "4129" 216 0.7152278 "Snowy"
"4600" "4129" 222 0.7164502 "Snowy"
"4601" "4129" 228 0.7165076 "Snowy"
"4602" "4129" 234 0.7160807 "Snowy"
"4603" "4129" 240 0.7161146 "Snowy"
"4604" "4129" 246 0.7161522 "Snowy"
"4605" "4129" 252 0.7165887 "Snowy"
"4606" "4129" 258 0.7158036 "Snowy"
"4607" "4129" 264 0.7157923 "Snowy"
"4608" "4129" 270 0.7159896 "Snowy"
"4609" "4129" 276 0.7157921 "Snowy"
"4610" "4129" 282 0.7156001 "Snowy"
"4611" "4129" 288 0.7159882 "Snowy"
"4612" "4129" 294 0.7161306 "Snowy"
"4613" "4129" 300 0.7174641 "Snowy"
"4614" "4129" 306 0.715587 "Snowy"
"4615" "4129" 312 0.715378 "Snowy"
"4616" "4129" 318 0.7156442 "Snowy"
"4617" "4129" 324 0.7163716 "Snowy"
"4618" "4129" 330 0.7176151 "Snowy"
"4619" "4130" 0 0.7100009 "Snowy"
"4620" "4130" 6 0.7098362 "Snowy"
"4621" "4130" 12 0.7092848 "Snowy"
"4622" "4130" 18 0.7091557 "Snowy"
"4623" "4130" 24 0.7092027 "Snowy"
"4624" "4130" 30 0.7093963 "Snowy"
"4625" "4130" 36 0.7099831 "Snowy"
"4626" "4130" 42 0.7093255 "Snowy"
"4627" "4130" 48 0.7092783 "Snowy"
"4628" "4130" 54 0.7096199 "Snowy"
"4629" "4130" 60 0.7091081 "Snowy"
"4630" "4130" 66 0.7093832 "Snowy"
"4631" "4130" 72 0.7094192 "Snowy"
"4632" "4130" 78 0.7092223 "Snowy"
"4633" "4130" 84 0.709289 "Snowy"
"4634" "4130" 90 0.7094545 "Snowy"
"4635" "4130" 96 0.7092206 "Snowy"
"4636" "4130" 102 0.7095807 "Snowy"
"4637" "4130" 108 0.7097666 "Snowy"
"4638" "4130" 114 0.7102357 "Snowy"
"4639" "4130" 120 0.7106023 "Snowy"
"4640" "4130" 126 0.711253 "Snowy"
"4641" "4130" 132 0.7114968 "Snowy"
"4642" "4130" 138 0.7119443 "Snowy"
"4643" "4130" 144 0.7122436 "Snowy"
"4644" "4130" 150 0.7129253 "Snowy"
"4645" "4130" 156 0.7120947 "Snowy"
"4646" "4130" 162 0.7121352 "Snowy"
"4647" "4130" 168 0.7117018 "Snowy"
"4648" "4130" 174 0.7114535 "Snowy"
"4649" "4130" 180 0.7113334 "Snowy"
"4650" "4130" 186 0.7112914 "Snowy"
"4651" "4130" 192 0.710735 "Snowy"
"4652" "4130" 198 0.7105095 "Snowy"
"4653" "4130" 204 0.7109073 "Snowy"
"4654" "4130" 210 0.7112653 "Snowy"
"4655" "4130" 216 0.7115539 "Snowy"
"4656" "4130" 222 0.7119562 "Snowy"
"4657" "4130" 228 0.7118626 "Snowy"
"4658" "4130" 234 0.7120942 "Snowy"
"4659" "4130" 240 0.7124239 "Snowy"
"4660" "4130" 246 0.7126715 "Snowy"
"4661" "4130" 252 0.7122611 "Snowy"
"4662" "4130" 258 0.7123265 "Snowy"
"4663" "4130" 264 0.7117366 "Snowy"
"4664" "4130" 270 0.7113324 "Snowy"
"4665" "4130" 276 0.7114299 "Snowy"
"4666" "4130" 282 0.7112032 "Snowy"
"4667" "4130" 288 0.7113379 "Snowy"
"4668" "4130" 294 0.7115224 "Snowy"
"4669" "4130" 300 0.7128227 "Snowy"
"4670" "4130" 306 0.7120925 "Snowy"
"4671" "4130" 312 0.7128268 "Snowy"
"4672" "4130" 318 0.7128342 "Snowy"
"4673" "4130" 324 0.7137428 "Snowy"
"4674" "4130" 330 0.7138126 "Snowy"
"4675" "4130" 336 0.7139311 "Snowy"
"4676" "4130" 342 0.7140142 "Snowy"
"4677" "4130" 348 0.7145723 "Snowy"
"4678" "4130" 354 0.7147099 "Snowy"
"4679" "4130" 360 0.7143498 "Snowy"
"4680" "4130" 366 0.7147207 "Snowy"
"4681" "4130" 372 0.7151454 "Snowy"
"4682" "4130" 378 0.7150195 "Snowy"
"4683" "4130" 384 0.7158716 "Snowy"
"4684" "4130" 390 0.715862 "Snowy"
"4685" "4130" 396 0.7160019 "Snowy"
"4686" "4130" 402 0.7151406 "Snowy"
"4687" "4130" 408 0.7161187 "Snowy"
"4688" "4130" 414 0.7156547 "Snowy"
"4689" "4130" 420 0.715601 "Snowy"
"4690" "4130" 426 0.7157972 "Snowy"
"4691" "4130" 432 0.7156193 "Snowy"
"4692" "4130" 438 0.7160045 "Snowy"
"4693" "4130" 444 0.7152846 "Snowy"
"4694" "4130" 450 0.7158086 "Snowy"
"4695" "4130" 456 0.7158362 "Snowy"
"4696" "4130" 462 0.7181619 "Snowy"
"4697" "4131" 0 0.7100554 "Snowy"
"4698" "4131" 6 0.7099895 "Snowy"
"4699" "4131" 12 0.7100846 "Snowy"
"4700" "4131" 18 0.7096868 "Snowy"
"4701" "4131" 24 0.7108412 "Snowy"
"4702" "4131" 30 0.709475 "Snowy"
"4703" "4131" 36 0.7097128 "Snowy"
"4704" "4131" 42 0.7096279 "Snowy"
"4705" "4131" 48 0.7096401 "Snowy"
"4706" "4131" 54 0.7092969 "Snowy"
"4707" "4131" 60 0.7101174 "Snowy"
"4708" "4131" 66 0.709349 "Snowy"
"4709" "4131" 72 0.7095137 "Snowy"
"4710" "4131" 78 0.7097149 "Snowy"
"4711" "4131" 84 0.7098558 "Snowy"
"4712" "4131" 90 0.709822 "Snowy"
"4713" "4131" 96 0.7098807 "Snowy"
"4714" "4131" 102 0.7097902 "Snowy"
"4715" "4131" 108 0.7100071 "Snowy"
"4716" "4131" 114 0.7103472 "Snowy"
"4717" "4131" 120 0.7100355 "Snowy"
"4718" "4131" 126 0.7105932 "Snowy"
"4719" "4131" 132 0.7102509 "Snowy"
"4720" "4131" 138 0.7104627 "Snowy"
"4721" "4131" 144 0.7123098 "Snowy"
"4722" "4131" 150 0.7133092 "Snowy"
"4723" "4131" 156 0.7141163 "Snowy"
"4724" "4131" 162 0.714655 "Snowy"
"4725" "4131" 168 0.7153171 "Snowy"
"4726" "4131" 174 0.7147361 "Snowy"
"4727" "4131" 180 0.7156432 "Snowy"
"4728" "4131" 186 0.7163791 "Snowy"
"4729" "4131" 192 0.715663 "Snowy"
"4730" "4131" 198 0.715512 "Snowy"
"4731" "4131" 204 0.7157721 "Snowy"
"4732" "4131" 210 0.7153433 "Snowy"
"4733" "4131" 216 0.7149342 "Snowy"
"4734" "4131" 222 0.7159494 "Snowy"
