"id" "lake" "stocking" "ecotype" "sex" "maturity" "origin" "analysis" "material" "date" "d18ovsmow_oto" "d18ovpdb_oto" "corrected_d18ovpdb_oto" "distance_oto" "age" "age_int" "tl" "weight"
"279" "McFee2013-49SD" "mfee" "O" "P" "male" "mature" "E" "MFe-H-0@7" "Mfe-49" "17-11-29" 23.87633209 -6.829719111 -5.829719111 760.25 4.396942111 4 432 729
"280" "McFee2013-49SD" "mfee" "O" "P" "male" "mature" "E" "MFe-H-0@8" "Mfe-49" "17-11-29" 24.59005701 -6.1373988 -5.1373988 886.9583333 5.425272395 5 432 729
"281" "McFee2013-49SD" "mfee" "O" "P" "male" "mature" "E" "MFe-H-0@9" "Mfe-49" "17-11-29" 23.30934502 -7.37970224 -6.37970224 1013.666667 6.60179742 6 432 729
"282" "McFee2013-49SD" "mfee" "O" "P" "male" "mature" "E" "MFe-H-1@0" "Mfe-49" "17-11-29" 24.73629575 -5.995545758 -4.995545758 1140.375 7.964720742 7 432 729
"283" "McFee2013-49SD" "mfee" "O" "P" "male" "mature" "E" "MFe-H-1@1" "Mfe-49" "17-11-29" 24.33601087 -6.3838261 -5.3838261 1267.083333 9.632748283 9 432 729
"284" "McFee2013-49SD" "mfee" "O" "P" "male" "mature" "E" "MFe-H-1@2" "Mfe-49" "17-11-29" 24.56759713 -6.159185104 -5.159185104 1393.791667 11.71134045 11 432 729
"285" "McFee2013-49SD" "mfee" "O" "P" "male" "mature" "E" "MFe-H-1@3" "Mfe-49" "17-11-29" 24.70485193 -6.026046582 -5.026046582 1520.5 14.51383998 14 432 729
"286" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@1" "Mfe-52" "17-11-29" 18.98257485 -11.57671257 -10.57671257 331.86 1.493861 1 508 1093
"287" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@2" "Mfe-52" "17-11-29" 20.94906169 -9.669200667 -8.669200667 430.811 2.096487 2 508 1093
"288" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@3" "Mfe-52" "17-11-29" 24.41736552 -6.304911267 -5.304911267 529.7620001 2.741555 2 508 1093
"289" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@4" "Mfe-52" "17-11-29" 24.3439966 -6.376079859 -5.376079859 628.7130001 3.419043 3 508 1093
"290" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@5" "Mfe-52" "17-11-29" 24.54064528 -6.185328668 -5.185328668 727.6640001 4.128114 4 508 1093
"291" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@6" "Mfe-52" "17-11-29" 23.571876 -7.125044559 -6.125044559 826.6150002 4.8859 4 508 1093
"292" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@7" "Mfe-52" "17-11-29" 23.11169812 -7.57142171 -6.57142171 925.5660002 5.697663 5 508 1093
"293" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@8" "Mfe-52" "17-11-29" 24.50970057 -6.215345353 -5.215345353 1024.517 6.562513 6 508 1093
"294" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-0@9" "Mfe-52" "17-11-29" 22.33059357 -8.329100932 -7.329100932 1123.468 7.490677 7 508 1093
"295" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-1@0" "Mfe-52" "17-11-29" 24.97536865 -5.76364266 -4.76364266 1222.419 8.493723 8 508 1093
"296" "McFee2013-52SD" "mfee" "O" "P" "male" "mature" "E" "MFe-I-1@1" "Mfe-52" "17-11-29" 24.90499437 -5.831906411 -4.831906411 1321.37 9.584716 9 508 1093
"297" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@1" "Mfe-57" "17-11-29" 21.50706481 -9.12793206 -8.12793206 0 0 0 417 740
"298" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@2" "Mfe-57" "17-11-29" 23.48004007 -7.214126333 -6.214126333 128.3320909 0.590718865 0 417 740
"299" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@3" "Mfe-57" "17-11-29" 23.29237533 -7.396163002 -6.396163002 256.6641818 1.236927525 1 417 740
"300" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@4" "Mfe-57" "17-11-29" 23.94221439 -6.765812621 -5.765812621 384.9962727 1.934777271 1 417 740
"301" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@5" "Mfe-57" "17-11-29" 23.79996851 -6.903792543 -5.903792543 513.3283636 2.71244879 2 417 740
"302" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@6" "Mfe-57" "17-11-29" 23.52845358 -7.167164746 -6.167164746 641.6604545 3.561229125 3 417 740
"303" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@7" "Mfe-57" "17-11-29" 23.88132317 -6.824877711 -5.824877711 769.9925455 4.502602103 4 417 740
"304" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@8" "Mfe-57" "17-11-29" 23.76403271 -6.938650629 -5.938650629 898.3246364 5.562340933 5 417 740
"305" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-0@9" "Mfe-57" "17-11-29" 24.47775763 -6.246330318 -5.246330318 1026.656727 6.77124861 6 417 740
"306" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-1@0" "Mfe-57" "17-11-29" 23.96617159 -6.742573897 -5.742573897 1154.988818 8.186964071 8 417 740
"307" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-1@1" "Mfe-57" "17-11-29" 24.37544042 -6.345579034 -5.345579034 1283.320909 9.889928154 9 417 740
"308" "McFee2013-57SD" "mfee" "O" "P" "female" "mature" "L" "MFe-J-1@2" "Mfe-57" "17-11-29" 24.84360404 -5.891455641 -4.891455641 1411.653 12 12 417 740
"309" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@1" "Mfe-59" "17-11-29" 23.44160873 -7.251405119 -6.251405119 0 0 0 441 774
"310" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@2" "Mfe-59" "17-11-29" 23.51348033 -7.181688948 -6.181688948 113.005 0.514441134 0 441 774
"311" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@3" "Mfe-59" "17-11-30" 22.33907841 -8.320870551 -7.320870551 226.01 1.040845943 1 441 774
"312" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@4" "Mfe-59" "17-11-30" 21.59989896 -9.037882006 -8.037882006 339.015 1.626267218 1 441 774
"313" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@5" "Mfe-59" "17-11-30" 23.99511987 -6.714493773 -5.714493773 452.02 2.237417828 2 441 774
"314" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@6" "Mfe-59" "17-11-30" 22.19932808 -8.456429772 -7.456429772 565.025 2.893993184 2 441 774
"315" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@7" "Mfe-59" "17-11-30" 23.7690238 -6.933809228 -5.933809228 678.03 3.617486502 3 441 774
"316" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@8" "Mfe-59" "17-11-30" 23.46307039 -7.230587096 -6.230587096 791.035 4.396874105 4 441 774
"317" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-0@9" "Mfe-59" "17-11-30" 23.31034323 -7.378733959 -6.378733959 904.04 5.249827928 5 441 774
"318" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-1@0" "Mfe-59" "17-11-30" 22.50478238 -8.160136045 -7.160136045 1017.045 6.197490008 6 441 774
"319" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-1@1" "Mfe-59" "17-11-30" 23.1406464 -7.543341586 -6.543341586 1130.05 7.265054951 7 441 774
"320" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-1@2" "Mfe-59" "17-11-30" 23.44160873 -7.251405119 -6.251405119 1243.055 8.482442733 8 441 774
"321" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-1@3" "Mfe-59" "17-11-30" 24.52816758 -6.19743217 -5.19743217 1356.06 9.88507518 9 441 774
"322" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-1@4" "Mfe-59" "17-11-30" 24.52217828 -6.203241851 -5.203241851 1469.065 11.57733845 11 441 774
"323" "McFee2013-59SD" "mfee" "O" "P" "male" "mature" "H" "MFe-K-1@5" "Mfe-59" "17-11-30" 24.31754386 -6.401739283 -5.401739283 1582.07 13.66559777 13 441 774
"324" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@1" "Mfe-60" "17-11-30" 23.12517404 -7.558349928 -6.558349928 0 0 0 400 596
"325" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@2" "Mfe-60" "17-11-30" 24.03654586 -6.674310146 -5.674310146 111.2562 0.545909859 0 400 596
"326" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@3" "Mfe-60" "17-11-30" 23.84438915 -6.860704076 -5.860704076 222.5124 1.392645979 1 400 596
"327" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@4" "Mfe-60" "17-11-30" 23.98962968 -6.719819314 -5.719819314 333.7686 2.329521943 2 400 596
"328" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@5" "Mfe-60" "17-11-30" 24.04602892 -6.665111485 -5.665111485 445.0248 3.380482266 3 400 596
"329" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@6" "Mfe-60" "17-11-30" 24.32353316 -6.395929602 -5.395929602 556.281 4.573932683 4 400 596
"330" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@7" "Mfe-60" "17-11-30" 24.57358643 -6.153375423 -5.153375423 667.5372 5.943467555 5 400 596
"331" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@8" "Mfe-60" "17-11-30" 24.45929063 -6.264243501 -5.264243501 778.7934 7.592405845 7 400 596
"332" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-0@9" "Mfe-60" "17-11-30" 24.30456704 -6.414326925 -5.414326925 890.0496 9.607384753 9 400 596
"333" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-1@0" "Mfe-60" "17-11-30" 24.73030645 -6.001355438 -5.001355438 1001.3058 12.22223965 12 400 596
"334" "McFee2013-60SD" "mfee" "O" "P" "female" "mature" "H" "MFe-L-1@1" "Mfe-60" "17-11-30" 24.46228528 -6.26133866 -5.26133866 1112.562 15.96184632 15 400 596
"335" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@1" "Mfe-63" "17-11-30" 24.05002179 -6.661238364 -5.661238364 0 0 0 456 797
"336" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@2" "Mfe-63" "17-11-30" 23.78599348 -6.917348465 -5.917348465 101.5596923 0.469515789 0 456 797
"337" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@3" "Mfe-63" "17-11-30" 22.32410516 -8.335394753 -7.335394753 203.1193846 1.009564456 1 456 797
"338" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@4" "Mfe-63" "17-11-30" 23.8648526 -6.840854333 -5.840854333 304.6790769 1.6203509 1 456 797
"339" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@5" "Mfe-63" "17-11-30" 22.51975563 -8.145611843 -7.145611843 406.2387692 2.261958509 2 456 797
"340" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@6" "Mfe-63" "17-11-30" 23.60731269 -7.090670613 -6.090670613 507.7984615 2.954190684 2 456 797
"341" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@7" "Mfe-63" "17-11-30" 24.5596114 -6.166931345 -5.166931345 609.3581538 3.732620552 3 456 797
"342" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@8" "Mfe-63" "17-11-30" 23.67169767 -7.028216543 -6.028216543 710.9178462 4.586119798 4 456 797
"343" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-0@9" "Mfe-63" "17-11-30" 24.49223178 -6.232290256 -5.232290256 812.4775385 5.538648527 5 456 797
"344" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-1@0" "Mfe-63" "17-11-30" 23.8349061 -6.869902738 -5.869902738 914.0372308 6.619221987 6 456 797
"345" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-1@1" "Mfe-63" "17-11-30" 24.20574359 -6.51018666 -5.51018666 1015.596923 7.86283269 7 456 797
"346" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-1@2" "Mfe-63" "17-11-30" 22.44838314 -8.214843874 -7.214843874 1117.156615 9.353069562 9 456 797
"347" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-1@3" "Mfe-63" "17-11-30" 23.50499549 -7.189919329 -6.189919329 1218.716308 11.17125757 11 456 797
"348" "McFee2013-63SD" "mfee" "O" "P" "male" "mature" "L" "MFe-M-1@4" "Mfe-63" "17-11-30" 24.09743708 -6.615245057 -5.615245057 1320.276 13.54523512 13 456 797
"349" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@1" "Mfe-64" "17-11-30" 22.60410494 -8.063792169 -7.063792169 0 0 0 383 550
"350" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@2" "Mfe-64" "17-11-30" 22.39398033 -8.267615142 -7.267615142 98.14653846 0.306749017 0 383 550
"351" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@3" "Mfe-64" "17-11-30" 22.74784814 -7.924359827 -6.924359827 196.2930769 0.972337654 0 383 550
"352" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@4" "Mfe-64" "17-11-30" 23.14613659 -7.538016045 -6.538016045 294.4396154 1.708636038 1 383 550
"353" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@5" "Mfe-64" "17-11-30" 22.733374 -7.938399889 -6.938399889 392.5861538 2.497658393 2 383 550
"354" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@6" "Mfe-64" "17-11-30" 23.68118073 -7.019017882 -6.019017882 490.7326923 3.354332789 3 383 550
"355" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@7" "Mfe-64" "17-11-30" 22.24175229 -8.415277866 -7.415277866 588.8792308 4.296248869 4 383 550
"356" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@8" "Mfe-64" "17-11-30" 22.76481782 -7.907899064 -6.907899064 687.0257692 5.344064468 5 383 550
"357" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-0@9" "Mfe-64" "17-11-30" 24.56011051 -6.166447205 -5.166447205 785.1723077 6.521969687 6 383 550
"358" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-1@0" "Mfe-64" "17-11-30" 24.44930846 -6.273926302 -5.273926302 883.3188462 7.858216135 7 383 550
"359" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-1@1" "Mfe-64" "17-11-30" 24.72880913 -6.002807859 -5.002807859 981.4653846 9.428474531 9 383 550
"360" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-1@2" "Mfe-64" "17-11-30" 23.62777614 -7.07082087 -6.07082087 1079.611923 11.29927838 11 383 550
"361" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-1@3" "Mfe-64" "17-11-30" 24.64146517 -6.087532372 -5.087532372 1177.758462 13.63479181 13 383 550
"362" "McFee2013-64SD" "mfee" "O" "P" "female" "mature" "L" "MFe-N-1@4" "Mfe-64" "17-11-30" 24.66592148 -6.063809509 -5.063809509 1275.905 16.73265198 16 383 550
"363" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@1" "Mfe-72" "17-11-30" 23.60032518 -7.097448574 -6.097448574 0 0.018128541 0 387 662
"364" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@2" "Mfe-72" "17-11-30" 22.58463971 -8.082673632 -7.082673632 118.0350833 0.516038054 0 387 662
"365" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@3" "Mfe-72" "17-11-30" 23.52545893 -7.170069586 -6.170069586 236.0701667 1.016092382 1 387 662
"366" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@4" "Mfe-72" "17-11-30" 22.8471707 -7.828015952 -6.828015952 354.10525 1.590568918 1 387 662
"367" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@5" "Mfe-72" "17-11-30" 24.33750819 -6.38237368 -5.38237368 472.1403333 2.190425646 2 387 662
"368" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@6" "Mfe-72" "17-11-30" 23.89030712 -6.816163189 -5.816163189 590.1754167 2.853243452 2 387 662
"369" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@7" "Mfe-72" "17-11-30" 24.66392504 -6.065746069 -5.065746069 708.2105 3.595419601 3 387 662
"370" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@8" "Mfe-72" "17-11-30" 24.30157239 -6.417231765 -5.417231765 826.2455833 4.41554839 4 387 662
"371" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-0@9" "Mfe-72" "17-11-30" 24.13037823 -6.583291812 -5.583291812 944.2806667 5.343701319 5 387 662
"372" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-1@0" "Mfe-72" "17-11-30" 24.6135151 -6.114644217 -5.114644217 1062.31575 6.417355117 6 387 662
"373" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-1@1" "Mfe-72" "17-11-30" 23.86385438 -6.841822613 -5.841822613 1180.350833 7.682958145 7 387 662
"374" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-1@2" "Mfe-72" "17-11-30" 24.8411085 -5.893876341 -4.893876341 1298.385917 9.228221068 9 387 662
"375" "McFee2013-72SD" "mfee" "O" "P" "female" "mature" "L" "MFe-O-1@3" "Mfe-72" "17-11-30" 24.39241011 -6.329118271 -5.329118271 1416.421 11.22037641 11 387 662
