"Sample_ID" "ASN" "Natal_region" "Otolith_radius_um" "Otolith_87Sr86Sr" "SE2" "SrV" "Outmigration_year" "Capture_FL_cm" "Capture_Age" "Sex" "CWT_no"
"11936" "SR24975" 24975 "" 101.23 0.707515947 0.000144253 3.064135751 2009 78 3 "F" NA
"11937" "SR24975" 24975 "" 135.42 0.706965875 0.000129763 3.088798851 2009 78 3 "F" NA
"11938" "SR24975" 24975 "" 171.65 0.706447279 0.000131237 2.973602013 2009 78 3 "F" NA
"11939" "SR24975" 24975 "" 207.19 0.705962972 0.000118825 3.05587535 2009 78 3 "F" NA
"11940" "SR24975" 24975 "" 240.37 0.706048381 0.00012472 3.222897625 2009 78 3 "F" NA
"11941" "SR24975" 24975 "" 276.6 0.706483801 0.000106701 3.561395298 2009 78 3 "F" NA
"11942" "SR24975" 24975 "" 315.53 0.706910898 0.000107511 3.811801638 2009 78 3 "F" NA
"11943" "SR24975" 24975 "y" 359.88 0.705592468 0.000121729 3.969639937 2009 78 3 "F" NA
"11944" "SR24975" 24975 "y" 399.15 0.705071319 0.00017895 2.148972717 2009 78 3 "F" NA
"11945" "SR24975" 24975 "y" 450.95 0.705485723 0.000441611 0.562940733 2009 78 3 "F" NA
"11946" "SR24975" 24975 "y" 494.28 0.705132531 0.000445944 0.611556934 2009 78 3 "F" NA
"11947" "SR24975" 24975 "" 545.07 0.705508397 0.000466022 0.616820011 2009 78 3 "F" NA
"11948" "SR24975" 24975 "" 598.9 0.705083541 0.000388754 0.675907746 2009 78 3 "F" NA
"11949" "SR24975" 24975 "" 644.6 0.70491948 0.000418088 0.638963327 2009 78 3 "F" NA
"11950" "SR24975" 24975 "" 676.76 0.705618626 0.000390974 0.591884344 2009 78 3 "F" NA
"11951" "SR24975" 24975 "" 709.6 0.706811956 0.000455878 0.692966613 2009 78 3 "F" NA
"11952" "SR24975" 24975 "" 741.76 0.708450796 0.000321741 0.881546993 2009 78 3 "F" NA
"11953" "SR24977" 24977 "" 17.6 0.708062334 0.00022798 2.337179941 2009 86 3 "M" NA
"11954" "SR24977" 24977 "" 63.31 0.707153714 0.000165119 3.024015842 2009 86 3 "M" NA
"11955" "SR24977" 24977 "" 106.3 0.706783299 0.000168354 2.507944284 2009 86 3 "M" NA
"11956" "SR24977" 24977 "" 148.29 0.706270431 0.000145883 2.305654981 2009 86 3 "M" NA
"11957" "SR24977" 24977 "" 190.94 0.705914948 0.000155594 2.716519432 2009 86 3 "M" NA
"11958" "SR24977" 24977 "" 229.54 0.705909531 0.000143469 2.831544662 2009 86 3 "M" NA
"11959" "SR24977" 24977 "y" 273.89 0.706083895 0.000127965 3.430271042 2009 86 3 "M" NA
"11960" "SR24977" 24977 "y" 314.51 0.705224297 0.000131911 3.91040227 2009 86 3 "M" NA
"11961" "SR24977" 24977 "y" 355.82 0.704870574 0.000142437 4.428415844 2009 86 3 "M" NA
"11962" "SR24977" 24977 "y" 395.77 0.704597702 0.000147946 4.923261067 2009 86 3 "M" NA
"11963" "SR24977" 24977 "" 447.22 0.704814337 0.000128906 5.564137941 2009 86 3 "M" NA
"11964" "SR24977" 24977 "" 489.21 0.706860608 0.000198516 4.425694388 2009 86 3 "M" NA
"11965" "SR24977" 24977 "" 527.8 0.707813136 0.000478147 0.672853954 2009 86 3 "M" NA
"11966" "SR24977" 24977 "" 559.29 0.706367992 0.000521423 0.644881619 2009 86 3 "M" NA
"11967" "SR24977" 24977 "" 603.3 0.704973742 0.0004182 0.601818581 2009 86 3 "M" NA
"11968" "SR24977" 24977 "" 642.23 0.705679409 0.000418193 0.655127818 2009 86 3 "M" NA
"11969" "SR24977" 24977 "" 676.42 0.707706442 0.000335808 0.854467801 2009 86 3 "M" NA
"11970" "SR24977" 24977 "" 717.73 0.708475899 0.00034017 0.904259283 2009 86 3 "M" NA
"11971" "SR24977" 24977 "" 758.01 0.708916451 0.000304846 0.921269569 2009 86 3 "M" NA
"11972" "SR24977" 24977 "" 793.56 0.708848521 0.000327399 1.020980564 2009 86 3 "M" NA
"11973" "SR24980" 24980 "" 26.07 0.707928195 0.000169178 4.42905312 2009 79 3 "F" NA
"11974" "SR24980" 24980 "" 59.58 0.70719763 0.000108584 3.944529465 2009 79 3 "F" NA
"11975" "SR24980" 24980 "" 100.55 0.706935099 0.00011144 4.135008397 2009 79 3 "F" NA
"11976" "SR24980" 24980 "" 152.35 0.706278253 0.000109125 3.935803688 2009 79 3 "F" NA
"11977" "SR24980" 24980 "" 195 0.70599031 0.000114201 3.807293114 2009 79 3 "F" NA
"11978" "SR24980" 24980 "" 233.26 0.706936428 0.000114101 3.635180303 2009 79 3 "F" NA
"11979" "SR24980" 24980 "" 270.16 0.706845437 0.000106262 3.507112477 2009 79 3 "F" NA
"11980" "SR24980" 24980 "y" 312.48 0.706341547 0.000120453 3.558099147 2009 79 3 "F" NA
"11981" "SR24980" 24980 "y" 363.26 0.705663309 0.000123583 2.995363529 2009 79 3 "F" NA
"11982" "SR24980" 24980 "y" 399.83 0.705141942 0.000133592 3.384933536 2009 79 3 "F" NA
"11983" "SR24980" 24980 "y" 446.21 0.704827451 0.000140517 3.164694312 2009 79 3 "F" NA
"11984" "SR24980" 24980 "" 486.16 0.705062204 0.000122824 3.19122928 2009 79 3 "F" NA
"11985" "SR24980" 24980 "" 515.27 0.70512512 0.000123332 3.599210044 2009 79 3 "F" NA
"11986" "SR24980" 24980 "" 548.45 0.708219093 0.000103013 6.623760192 2009 79 3 "F" NA
"11987" "SR24980" 24980 "" 585.69 0.708725182 7.84e-05 5.790485505 2009 79 3 "F" NA
"11988" "SR24980" 24980 "" 613.11 0.708874684 8.12e-05 5.900633604 2009 79 3 "F" NA
"11989" "SR24980" 24980 "" 654.76 0.708945817 9.43e-05 6.212885848 2009 79 3 "F" NA
"11990" "SR24980" 24980 "" 707.91 0.709072327 0.000115699 6.748018995 2009 79 3 "F" NA
"11991" "SR24980" 24980 "" 752.26 0.709040804 9.15e-05 6.593982244 2009 79 3 "F" NA
"11992" "SR24984" 24984 "" 26.03 0.708445106 0.000119232 6.166950666 2008 87 4 "F" NA
"11993" "SR24984" 24984 "" 58.58 0.707999534 0.000107887 6.06369528 2008 87 4 "F" NA
"11994" "SR24984" 24984 "" 94.84 0.707629622 0.000102425 6.490220743 2008 87 4 "F" NA
"11995" "SR24984" 24984 "" 136.68 0.707374453 9.03e-05 7.340603325 2008 87 4 "F" NA
"11996" "SR24984" 24984 "" 177.59 0.707507135 0.000100889 6.696464877 2008 87 4 "F" NA
"11997" "SR24984" 24984 "" 228.73 0.707800479 0.000101248 5.458871666 2008 87 4 "F" NA
"11998" "SR24984" 24984 "y" 264.53 0.707455504 0.000119593 5.238511655 2008 87 4 "F" NA
"11999" "SR24984" 24984 "y" 302.65 0.707411072 0.000118559 4.980850059 2008 87 4 "F" NA
"12000" "SR24984" 24984 "y" 340.31 0.707295453 0.000120651 4.803450034 2008 87 4 "F" NA
"12001" "SR24984" 24984 "y" 379.36 0.707195073 9.18e-05 5.443856971 2008 87 4 "F" NA
"12002" "SR24984" 24984 "y" 422.59 0.707262886 0.000104031 5.067531473 2008 87 4 "F" NA
"12003" "SR24984" 24984 "y" 465.83 0.707295913 0.000101343 5.026031073 2008 87 4 "F" NA
"12004" "SR24984" 24984 "" 507.2 0.707414477 9.52e-05 5.142411962 2008 87 4 "F" NA
"12005" "SR24984" 24984 "" 545.79 0.708216297 9.15e-05 7.024308751 2008 87 4 "F" NA
"12006" "SR24984" 24984 "" 583.91 0.708889777 0.00010944 7.638957838 2008 87 4 "F" NA
"12007" "SR24984" 24984 "" 621.1 0.709064617 0.000116697 6.329175537 2008 87 4 "F" NA
"12008" "SR24984" 24984 "" 657.83 0.709045957 9.93e-05 6.205484854 2008 87 4 "F" NA
"12009" "SR24984" 24984 "" 691.77 0.709089397 9.9e-05 7.300957721 2008 87 4 "F" NA
"12010" "SR24984" 24984 "" 739.19 0.709181349 7.98e-05 7.650527039 2008 87 4 "F" NA
"12011" "SR24984" 24984 "" 786.61 0.709094877 9.85e-05 7.729464129 2008 87 4 "F" NA
"12012" "SR26278" 26278 "" 0 0.70812302 0.000178814 3.163384659 2009 97 4 "M" NA
"12013" "SR26278" 26278 "" 37.92 0.708501974 0.000124634 3.068067834 2009 97 4 "M" NA
"12014" "SR26278" 26278 "" 83.96 0.708283635 0.000137536 3.406287598 2009 97 4 "M" NA
"12015" "SR26278" 26278 "" 116.12 0.707861322 0.000121 3.594564368 2009 97 4 "M" NA
"12016" "SR26278" 26278 "" 157.43 0.707186731 0.00014562 2.958555002 2009 97 4 "M" NA
"12017" "SR26278" 26278 "" 192.3 0.706480805 0.000177809 2.775954171 2009 97 4 "M" NA
"12018" "SR26278" 26278 "" 230.89 0.706377659 0.000109854 3.071373334 2009 97 4 "M" NA
"12019" "SR26278" 26278 "" 269.15 0.706624817 8.38e-05 3.105496081 2009 97 4 "M" NA
"12020" "SR26278" 26278 "" 306.05 0.706190113 0.000111197 3.501208385 2009 97 4 "M" NA
"12021" "SR26278" 26278 "y" 339.23 0.705896531 8.43e-05 3.75290274 2009 97 4 "M" NA
"12022" "SR26278" 26278 "y" 375.45 0.705414393 0.000149877 3.325397737 2009 97 4 "M" NA
"12023" "SR26278" 26278 "y" 409.65 0.705264537 0.000117362 3.000892327 2009 97 4 "M" NA
"12024" "SR26278" 26278 "y" 439.78 0.705108122 0.000127998 3.402194902 2009 97 4 "M" NA
"12025" "SR26278" 26278 "" 466.52 0.704978546 0.000107162 4.065485873 2009 97 4 "M" NA
"12026" "SR26278" 26278 "" 500.04 0.704898325 9.91e-05 4.826120995 2009 97 4 "M" NA
"12027" "SR26278" 26278 "" 528.48 0.706126076 0.000433108 5.240399158 2009 97 4 "M" NA
"12028" "SR26278" 26278 "" 562.33 0.708076241 0.00016748 7.276240167 2009 97 4 "M" NA
"12029" "SR26278" 26278 "" 599.57 0.70877986 7.59e-05 8.735078257 2009 97 4 "M" NA
"12030" "SR26278" 26278 "" 638.17 0.708973397 7.56e-05 9.192102605 2009 97 4 "M" NA
"12031" "SR26278" 26278 "" 674.05 0.709156285 8.43e-05 8.442761142 2009 97 4 "M" NA
"12032" "SR26282" 26282 "" 25.39 0.708722273 0.000266664 3.662890567 2009 96 4 "M" NA
"12033" "SR26282" 26282 "" 70.08 0.708294999 0.00016055 3.53853688 2009 96 4 "M" NA
"12034" "SR26282" 26282 "" 103.93 0.707596329 0.000263421 3.777153792 2009 96 4 "M" NA
"12035" "SR26282" 26282 "" 140.5 0.707433289 0.000119199 4.059769587 2009 96 4 "M" NA
"12036" "SR26282" 26282 "" 183.16 0.707367888 7.66e-05 3.621988755 2009 96 4 "M" NA
"12037" "SR26282" 26282 "" 228.52 0.706847438 0.000128223 3.054353455 2009 96 4 "M" NA
"12038" "SR26282" 26282 "y" 264.41 0.706437902 0.000126125 3.060230945 2009 96 4 "M" NA
"12039" "SR26282" 26282 "y" 305.37 0.706473847 0.000131439 2.77547197 2009 96 4 "M" NA
"12040" "SR26282" 26282 "y" 350.06 0.706347998 0.000103475 2.607935931 2009 96 4 "M" NA
"12041" "SR26282" 26282 "y" 389.67 0.706440976 0.000122483 2.707419862 2009 96 4 "M" NA
"12042" "SR26282" 26282 "y" 431.65 0.706585241 0.000185912 3.010197236 2009 96 4 "M" NA
"12043" "SR26282" 26282 "" 472.62 0.706432004 0.000137693 3.274076172 2009 96 4 "M" NA
"12044" "SR26282" 26282 "" 492.93 0.706518377 5.31e-05 3.986558798 2009 96 4 "M" NA
"12045" "SR26282" 26282 "" 517.64 0.706603245 0.000104251 3.682143787 2009 96 4 "M" NA
"12046" "SR26282" 26282 "" 532.88 0.707705708 0.000167991 5.303591346 2009 96 4 "M" NA
"12047" "SR26282" 26282 "" 555.56 0.708060995 0.000308202 4.796382773 2009 96 4 "M" NA
"12048" "SR26282" 26282 "" 597.88 0.708385709 0.000191179 4.485210443 2009 96 4 "M" NA
"12049" "SR26282" 26282 "" 639.52 0.708688412 0.000104031 4.783574922 2009 96 4 "M" NA
"12050" "SR26282" 26282 "" 680.15 0.708843468 9.32e-05 4.807177126 2009 96 4 "M" NA
"12051" "SR26282" 26282 "" 719.76 0.708913126 6.78e-05 4.657823759 2009 96 4 "M" NA
"12052" "SR26282" 26282 "" 758.35 0.708965674 9.29e-05 4.032920787 2009 96 4 "M" NA
"12053" "SR26283" 26283 "" 1.35 0.70868083 0.000104072 5.807591196 2011 64 2 "M" NA
"12054" "SR26283" 26283 "" 40.96 0.708665358 0.000108429 5.755017679 2011 64 2 "M" NA
"12055" "SR26283" 26283 "" 81.93 0.708476617 0.000120049 5.384837908 2011 64 2 "M" NA
"12056" "SR26283" 26283 "" 124.59 0.708186773 0.000104883 6.746230321 2011 64 2 "M" NA
"12057" "SR26283" 26283 "" 164.87 0.707984043 0.000106287 6.542373356 2011 64 2 "M" NA
"12058" "SR26283" 26283 "" 209.22 0.707831943 0.000110893 5.805205763 2011 64 2 "M" NA
"12059" "SR26283" 26283 "y" 239.36 0.707817206 0.000122037 5.333057373 2011 64 2 "M" NA
"12060" "SR26283" 26283 "y" 280.32 0.707808537 6.98e-05 4.673938081 2011 64 2 "M" NA
"12061" "SR26283" 26283 "y" 316.21 0.70775204 0.000122491 3.937882523 2011 64 2 "M" NA
"12062" "SR26283" 26283 "y" 353.11 0.707774166 0.000158009 4.113570874 2011 64 2 "M" NA
"12063" "SR26283" 26283 "y" 394.41 0.70768018 9.8e-05 4.145230879 2011 64 2 "M" NA
"12064" "SR26283" 26283 "y" 433.01 0.707788715 0.000134633 4.237650048 2011 64 2 "M" NA
"12065" "SR26283" 26283 "y" 479.73 0.707833787 0.000111938 4.185477887 2011 64 2 "M" NA
"12066" "SR26283" 26283 "" 522.04 0.707684088 0.000133521 4.005551496 2011 64 2 "M" NA
"12067" "SR26283" 26283 "" 567.75 0.707939926 0.000194965 4.948514826 2011 64 2 "M" NA
"12068" "SR26283" 26283 "" 601.27 0.708582349 0.000180612 5.657896868 2011 64 2 "M" NA
"12069" "SR26283" 26283 "" 631.74 0.708686348 0.000184664 5.80276465 2011 64 2 "M" NA
"12070" "SR26283" 26283 "" 661.19 0.708755235 0.000114791 5.858292985 2011 64 2 "M" NA
"12071" "SR26283" 26283 "" 694.03 0.709006113 0.000119773 6.171024165 2011 64 2 "M" NA
"12072" "SR26283" 26283 "" 730.59 0.708964937 0.000109953 6.242145511 2011 64 2 "M" NA
"12073" "SR26284" 26284 "" 9.48 0.708438398 0.00012563 4.163573691 2011 54 2 "M" NA
"12074" "SR26284" 26284 "" 46.38 0.708141248 0.000166512 4.366846425 2011 54 2 "M" NA
"12075" "SR26284" 26284 "" 92.42 0.708141663 0.000131933 5.195115754 2011 54 2 "M" NA
"12076" "SR26284" 26284 "" 146.59 0.708083354 7.71e-05 4.918654792 2011 54 2 "M" NA
"12077" "SR26284" 26284 "" 191.62 0.707652912 0.0001375 4.423896454 2011 54 2 "M" NA
"12078" "SR26284" 26284 "" 222.09 0.707501893 0.000104169 4.952922834 2011 54 2 "M" NA
"12079" "SR26284" 26284 "y" 270.84 0.707479709 0.000122942 4.813149971 2011 54 2 "M" NA
"12080" "SR26284" 26284 "y" 311.47 0.707570612 0.000122519 4.475621678 2011 54 2 "M" NA
"12081" "SR26284" 26284 "y" 353.79 0.707419182 9.54e-05 4.336404404 2011 54 2 "M" NA
"12082" "SR26284" 26284 "y" 402.54 0.707336431 0.000103434 4.676590973 2011 54 2 "M" NA
"12083" "SR26284" 26284 "y" 440.45 0.707390066 0.000139218 4.723588202 2011 54 2 "M" NA
"12084" "SR26284" 26284 "" 480.4 0.707669326 0.000132494 4.553495032 2011 54 2 "M" NA
"12085" "SR26284" 26284 "" 529.15 0.707497926 0.00017195 4.616147022 2011 54 2 "M" NA
"12086" "SR26284" 26284 "" 569.78 0.708587535 0.000131362 5.50408969 2011 54 2 "M" NA
"12087" "SR26284" 26284 "" 614.81 0.708889762 0.000159536 6.017118053 2011 54 2 "M" NA
"12088" "SR26284" 26284 "" 647.99 0.708968925 0.000130635 6.153072691 2011 54 2 "M" NA
"12089" "SR26284" 26284 "" 686.58 0.709129587 0.000128541 6.66224899 2011 54 2 "M" NA
"12090" "SR26284" 26284 "" 722.13 0.70909955 9.34e-05 6.587840292 2011 54 2 "M" NA
"12091" "SR26284" 26284 "" 753.61 0.70903252 0.000138098 6.64588512 2011 54 2 "M" NA
"12092" "SR26284" 26284 "" 777.99 0.709134325 0.000129132 6.930937209 2011 54 2 "M" NA
"12093" "SR26309" 26309 "" 12.53 0.708590895 0.000134669 5.423005924 2011 63 2 "M" NA
"12094" "SR26309" 26309 "" 48.07 0.708526213 9.3e-05 4.993364173 2011 63 2 "M" NA
"12095" "SR26309" 26309 "" 84.3 0.708405179 0.00013658 5.464909202 2011 63 2 "M" NA
"12096" "SR26309" 26309 "" 122.89 0.70814347 8.97e-05 6.704368862 2011 63 2 "M" NA
"12097" "SR26309" 26309 "" 158.44 0.708141891 8.63e-05 7.208385145 2011 63 2 "M" NA
"12098" "SR26309" 26309 "" 203.13 0.708052758 0.000111598 4.874103145 2011 63 2 "M" NA
"12099" "SR26309" 26309 "y" 245.45 0.707869514 0.00013361 4.259406772 2011 63 2 "M" NA
"12100" "SR26309" 26309 "y" 287.77 0.707712694 0.000136813 3.958058524 2011 63 2 "M" NA
"12101" "SR26309" 26309 "y" 331.44 0.707650051 0.000129023 4.333122008 2011 63 2 "M" NA
"12102" "SR26309" 26309 "y" 369.36 0.707789873 0.000119229 4.360902225 2011 63 2 "M" NA
"12103" "SR26309" 26309 "y" 412.69 0.707686758 0.00010477 4.158943435 2011 63 2 "M" NA
"12104" "SR26309" 26309 "y" 452.3 0.707914891 0.000109859 4.237734916 2011 63 2 "M" NA
"12105" "SR26309" 26309 "" 492.93 0.707848561 0.000118722 4.609423406 2011 63 2 "M" NA
"12106" "SR26309" 26309 "" 535.59 0.707618724 0.000122059 4.901003747 2011 63 2 "M" NA
"12107" "SR26309" 26309 "" 579.26 0.708370601 9.33e-05 5.780944357 2011 63 2 "M" NA
"12108" "SR26309" 26309 "" 618.87 0.70884385 9.9e-05 5.949528606 2011 63 2 "M" NA
"12109" "SR26309" 26309 "" 656.79 0.708955288 0.000109796 6.191212755 2011 63 2 "M" NA
"12110" "SR26309" 26309 "" 700.46 0.708958197 0.00011629 6.212896431 2011 63 2 "M" NA
"12111" "SR26309" 26309 "" 742.44 0.709011394 9.56e-05 6.747088121 2011 63 2 "M" NA
"12112" "SR26309" 26309 "" 779.68 0.709028707 8.89e-05 7.25003221 2011 63 2 "M" NA
"12113" "SR26315" 26315 "" 5.28 0.708818555 8.93e-05 5.2861922 2011 65 2 "M" NA
"12114" "SR26315" 26315 "" 22.34 0.708839429 9.87e-05 6.2634254 2011 65 2 "M" NA
"12115" "SR26315" 26315 "" 63.65 0.708692743 7.52e-05 5.632489521 2011 65 2 "M" NA
"12116" "SR26315" 26315 "" 104.95 0.708548272 0.000114216 6.579547245 2011 65 2 "M" NA
"12117" "SR26315" 26315 "" 142.87 0.708347962 9.58e-05 6.937620104 2011 65 2 "M" NA
"12118" "SR26315" 26315 "" 180.45 0.708221164 0.000135229 5.623864188 2011 65 2 "M" NA
"12119" "SR26315" 26315 "" 223.44 0.707434328 0.000106958 6.01231888 2011 65 2 "M" NA
"12120" "SR26315" 26315 "y" 258.65 0.707293625 0.000112727 6.685818484 2011 65 2 "M" NA
"12121" "SR26315" 26315 "y" 298.6 0.707283183 9.2e-05 6.026941362 2011 65 2 "M" NA
"12122" "SR26315" 26315 "y" 338.89 0.707290138 6.96e-05 5.755280765 2011 65 2 "M" NA
"12123" "SR26315" 26315 "y" 374.78 0.707303703 0.000107641 5.610088629 2011 65 2 "M" NA
"12124" "SR26315" 26315 "y" 411 0.707299998 9.98e-05 4.786135552 2011 65 2 "M" NA
"12125" "SR26315" 26315 "y" 447.23 0.707246412 0.000108436 4.616496463 2011 65 2 "M" NA
"12126" "SR26315" 26315 "y" 484.13 0.707289054 8.94e-05 4.385103847 2011 65 2 "M" NA
"12127" "SR26315" 26315 "y" 515.95 0.707365294 0.000130607 4.668952924 2011 65 2 "M" NA
"12128" "SR26315" 26315 "y" 553.87 0.707356228 9.34e-05 4.914113074 2011 65 2 "M" NA
"12129" "SR26315" 26315 "" 591.79 0.708364603 0.000173633 6.54459303 2011 65 2 "M" NA
"12130" "SR26315" 26315 "" 631.06 0.708724724 7.29e-05 5.89818261 2011 65 2 "M" NA
"12131" "SR26315" 26315 "" 669.65 0.708820354 8.43e-05 5.77660433 2011 65 2 "M" NA
"12132" "SR26315" 26315 "" 704.52 0.709040063 7.47e-05 6.435506128 2011 65 2 "M" NA
"12133" "SR26317" 26317 "" 8.13 0.708403792 0.000119893 5.329871456 2011 60 2 "M" NA
"12134" "SR26317" 26317 "" 40.29 0.708454364 0.000105405 5.792692527 2011 60 2 "M" NA
"12135" "SR26317" 26317 "" 67.03 0.708173474 0.000110632 5.124323074 2011 60 2 "M" NA
"12136" "SR26317" 26317 "" 102.92 0.707960615 0.0001254 5.512218228 2011 60 2 "M" NA
"12137" "SR26317" 26317 "" 139.82 0.707379129 0.000123916 6.126181046 2011 60 2 "M" NA
"12138" "SR26317" 26317 "" 178.75 0.707088807 0.000118654 6.791161146 2011 60 2 "M" NA
"12139" "SR26317" 26317 "" 220.73 0.706778958 0.000114723 5.389175153 2011 60 2 "M" NA
"12140" "SR26317" 26317 "y" 257.64 0.706404226 9.26e-05 5.472483022 2011 60 2 "M" NA
"12141" "SR26317" 26317 "y" 292.51 0.706369946 0.000132263 4.426539731 2011 60 2 "M" NA
"12142" "SR26317" 26317 "y" 337.2 0.706377055 9.57e-05 4.737638564 2011 60 2 "M" NA
"12143" "SR26317" 26317 "y" 376.81 0.70636533 0.000132377 4.224801562 2011 60 2 "M" NA
"12144" "SR26317" 26317 "y" 416.76 0.706443315 0.000113992 5.695991037 2011 60 2 "M" NA
"12145" "SR26317" 26317 "" 448.92 0.706305058 0.000106735 4.637866928 2011 60 2 "M" NA
"12146" "SR26317" 26317 "y" 467.2 0.706473688 0.000101643 4.875658205 2011 60 2 "M" NA
"12147" "SR26317" 26317 "" 489.54 0.706439122 0.000127978 4.5670717 2011 60 2 "M" NA
"12148" "SR26317" 26317 "" 510.2 0.706788284 8.17e-05 4.980709968 2011 60 2 "M" NA
"12149" "SR26317" 26317 "" 528.14 0.706858446 0.000131243 4.986031196 2011 60 2 "M" NA
"12150" "SR26317" 26317 "" 546.42 0.707436117 0.00012967 5.12348229 2011 60 2 "M" NA
"12151" "SR26317" 26317 "" 579.26 0.708004684 0.000167853 6.639892615 2011 60 2 "M" NA
"12152" "SR26317" 26317 "" 617.85 0.708739224 0.000121809 6.612521163 2011 60 2 "M" NA
"12153" "SR26317" 26317 "" 656.45 0.70899239 0.000141644 6.509026207 2011 60 2 "M" NA
"12154" "SR26317" 26317 "" 693.35 0.709109667 0.000127923 6.737816599 2011 60 2 "M" NA
"12155" "SR26317" 26317 "" 728.56 0.70918 0.000148675 6.784686856 2011 60 2 "M" NA
"12156" "SR26322" 26322 "" 7.54 0.708107664 0.000204897 2.942646693 2009 87 4 "F" NA
"12157" "SR26322" 26322 "" 41.3 0.708118346 0.000107205 2.845487032 2009 87 4 "F" NA
"12158" "SR26322" 26322 "" 83.28 0.707674683 0.000116293 2.964089156 2009 87 4 "F" NA
"12159" "SR26322" 26322 "" 121.88 0.707028529 9.44e-05 2.978342066 2009 87 4 "F" NA
"12160" "SR26322" 26322 "" 158.1 0.706269612 0.000196609 2.636590835 2009 87 4 "F" NA
"12161" "SR26322" 26322 "" 198.05 0.705752372 0.000128698 2.624536275 2009 87 4 "F" NA
"12162" "SR26322" 26322 "" 234.28 0.706060572 0.0001576 3.109221329 2009 87 4 "F" NA
"12163" "SR26322" 26322 "" 273.89 0.70675527 0.000111199 3.166365257 2009 87 4 "F" NA
"12164" "SR26322" 26322 "y" 306.05 0.706951346 9.47e-05 3.04911872 2009 87 4 "F" NA
"12165" "SR26322" 26322 "y" 343.63 0.706112232 0.000335612 3.696165623 2009 87 4 "F" NA
"12166" "SR26322" 26322 "y" 378.84 0.705221062 0.000109076 3.095782842 2009 87 4 "F" NA
"12167" "SR26322" 26322 "y" 411.34 0.704785967 0.000104047 2.916605665 2009 87 4 "F" NA
"12168" "SR26322" 26322 "y" 447.23 0.704762624 8.53e-05 3.782814648 2009 87 4 "F" NA
"12169" "SR26322" 26322 "" 484.81 0.706000086 0.000194769 5.14382707 2009 87 4 "F" NA
"12170" "SR26322" 26322 "" 521.03 0.708493304 0.000132696 9.113705563 2009 87 4 "F" NA
"12171" "SR26322" 26322 "" 556.24 0.708764384 0.000102037 8.233963357 2009 87 4 "F" NA
"12172" "SR26322" 26322 "" 594.84 0.708952141 9.77e-05 9.889615901 2009 87 4 "F" NA
"12173" "SR26322" 26322 "" 634.78 0.709027749 7.6e-05 9.792610391 2009 87 4 "F" NA
"12174" "SR26322" 26322 "" 668.98 0.709058862 0.000101242 10.29977078 2009 87 4 "F" NA
"12175" "SR26322" 26322 "" 702.83 0.709193561 0.000144515 2.981372682 2009 87 4 "F" NA
"12176" "SR26333" 26333 "" 8.13 0.708560002 0.000126131 4.926257012 2011 61 2 "M" NA
"12177" "SR26333" 26333 "" 34.53 0.708526843 0.000100443 5.415429371 2011 61 2 "M" NA
"12178" "SR26333" 26333 "" 65.34 0.708180843 6.94e-05 4.701492182 2011 61 2 "M" NA
"12179" "SR26333" 26333 "" 94.12 0.708352784 7.58e-05 5.542041202 2011 61 2 "M" NA
"12180" "SR26333" 26333 "" 134.74 0.708093122 8.63e-05 5.229089457 2011 61 2 "M" NA
"12181" "SR26333" 26333 "" 177.4 0.707917889 8.9e-05 4.579707949 2011 61 2 "M" NA
"12182" "SR26333" 26333 "y" 213.96 0.707578768 9.61e-05 5.401291997 2011 61 2 "M" NA
"12183" "SR26333" 26333 "y" 253.91 0.707532784 0.000110719 4.71140067 2011 61 2 "M" NA
"12184" "SR26333" 26333 "y" 295.89 0.707512664 0.000109227 4.505392609 2011 61 2 "M" NA
"12185" "SR26333" 26333 "y" 335.16 0.707561694 0.000112637 4.585823862 2011 61 2 "M" NA
"12186" "SR26333" 26333 "y" 375.45 0.707421102 8.85e-05 4.90941517 2011 61 2 "M" NA
"12187" "SR26333" 26333 "y" 414.72 0.707416654 0.000125036 4.817021397 2011 61 2 "M" NA
"12188" "SR26333" 26333 "y" 453.32 0.70741134 9.45e-05 4.814209454 2011 61 2 "M" NA
"12189" "SR26333" 26333 "y" 494.28 0.707501306 9.77e-05 4.765858738 2011 61 2 "M" NA
"12190" "SR26333" 26333 "" 531.86 0.707406558 0.000109684 5.139302515 2011 61 2 "M" NA
"12191" "SR26333" 26333 "" 569.44 0.708067343 0.000175564 6.219602845 2011 61 2 "M" NA
"12192" "SR26333" 26333 "" 608.04 0.70864685 0.000146071 6.463933168 2011 61 2 "M" NA
"12193" "SR26333" 26333 "" 641.55 0.708828708 6.81e-05 6.013674648 2011 61 2 "M" NA
"12194" "SR26333" 26333 "" 688.27 0.709039825 9.52e-05 5.799503761 2011 61 2 "M" NA
"12195" "SR26333" 26333 "" 726.53 0.709096912 0.000142716 6.005908685 2011 61 2 "M" NA
"12196" "SR26377" 26377 "" 3.72 0.708736595 0.000115371 6.602075047 2011 57 2 "M" NA
"12197" "SR26377" 26377 "" 30.13 0.708668479 0.000105375 6.4335863 2011 57 2 "M" NA
"12198" "SR26377" 26377 "" 70.76 0.708174052 0.00012434 6.49940681 2011 57 2 "M" NA
"12199" "SR26377" 26377 "" 111.38 0.707317447 7.9e-05 6.954219774 2011 57 2 "M" NA
